products_and_services,products_id
agglomerated corks,41c1e1b0-af80-4f87-b8a6-bdee59a601ab
jar caps,f3ef5d93-c0c8-4d3b-93bb-cd3802d18411
small/medium bottles,2539a7c4-657a-4a80-beef-bd9bf45a383c
materials for sealing and protecting packaging,10183001-0613-4ec4-9d6b-cabc6fb0d8b9
synthetic caps,beadf474-1886-49f5-9462-20eec421ee4a
twist caps,8a49dcdc-d0f9-4247-97a6-0808e3b48eac
granita machines,5a16222e-864d-44ff-a43b-b8b1aa44ea1c
council contract,e1f0b47f-0bff-4834-90fb-28c93eae4f7e
puppies,089611b1-a54f-4b08-90d9-ad2975ddea32
plastic material recycling,bcd4c050-e45a-43f0-9f70-aa4f87ef44c1
rpet flakes,632cdf2f-25bd-4190-bf02-7c3e681816ca
recycled plastic,eb984d5b-f09a-4dfe-9d3c-1d578edae4fc
recycled polyethylene terephtalate,394a2a1b-5acf-480f-a0b9-4e50d1065d6f
pet collected,c0a3c60f-721f-4906-9eb2-38f928d632b5
polystyrene recycling,e8216ff2-925a-4f59-b886-c8964935d2d4
polypropylene recycling,e22894dc-a9ca-4c80-ba98-a26272d8498f
ldpe recycling,46e52691-9946-46be-b291-c681568c2f6a
hdpe recycling,07bae73d-adf5-4f01-9963-dd20a25dd0cd
plastic tank,88e5eefc-f74f-40b0-8868-3923bb5714a7
plastic flasks and containers for perfumery and cosmetics,a5ec1871-323f-4c5d-ba36-87d53e36df8d
food-grade plastic flasks and containers,0fe80abd-7cd9-44dc-b6e4-8159c769bbf3
pet containers,f7abc303-9211-4eb5-adeb-69966015ded8
hdpe containers,37b6849a-7d0d-4d97-9afd-a2dc09bc2812
plp containers,967afefd-a0fd-46b3-a301-ca090a5748c2
pvc containers,91756aa4-2fce-4fb9-8f75-b9d30697e2f7
foulard scarves,bb5b208c-2462-47c1-97da-50c614cd361b
production of leather belts,4fde2e94-140d-459d-bffa-3bb70a61d752
leather bags and accessories,4813ea83-4ec3-4775-bc43-bae2cca89308
steel production,f201aa7f-d050-4382-80b5-b01896a41a81
automotive industries,3e0f27d5-8d46-4951-aa3c-d862c9440dfd
forging and presses automation,c355e36e-e0b9-4d6d-aa04-82603cae8611
pet technology,83add93b-5b00-47ac-8b2d-2a6a18961f21
biodegradable urns,d2045bee-5135-47f1-8616-c6990539823e
ecological urns,5c65e021-a9e9-4a77-b86a-b64d1c7b12cf
urns for pets,a06b24d3-4bd7-479e-8eda-d4d65a731687
cibo per animali domestici,f9e7dde6-694a-4012-9a1f-c508c4338e72
cosmesi per animali,4e17d33b-fc9b-416b-9cd1-00fc2d890f6a
snack per animali,065c6f02-cf50-45c9-9122-e8193115da7e
produttore cibo per animali,b8da64df-c061-4559-8adc-3647f7d37e08
breakfast,e838f8ca-2a2a-47ab-813d-0988622c0bec
close to the centre,f281701f-12df-4454-903d-4d6f7704ad28
seasonal lettings,a599b54d-f41f-47b4-b8b8-ee5ac223d93d
bags for carrying pets,3ef6d168-a9b8-48b7-99d2-73914c614f9f
bowls for dogs,a85e021b-c4e8-4bc0-a315-bab8fb902f94
urn manufacturers,9bdcff7b-4816-450d-99c7-01729a9005d1
products for ornithology,2bc8cc5a-7048-4787-91a8-85aa57bcf895
"caps, metal",a62b231e-4805-46c0-afee-f1acb4ee51ab
plastic caps,616a3dc8-8bba-4565-95ae-70146d7b29af
bottles caps,256a8df6-405c-4447-88e3-f7dcbd3e7dd0
plastic closures for packing,40fc6679-6b4f-453d-ae83-4e28b674f345
zootechnical accessories,5eeb68b9-898c-428f-8aed-2254b61c4576
metal cages,b6e14726-3e12-4607-871f-3726cde6b562
funeral directors,e996e024-417c-4f61-8168-8f13a6853963
pet resin,b6f133e7-78ed-4117-8dfe-b5b2b38bd926
pet chips,21d6dd7c-71e2-4a3d-8982-9d7c40d76216
pet granules,284f4774-8439-444a-9307-8c9e3a223510
pet plastic,a3213e9e-7935-4071-94d3-8bf80b7b1caf
town centre,0c6d49eb-7902-4fd9-a98e-04671935a05a
4-star,9080cad0-bafe-475c-a2da-b8bcfc470e3f
pets welcome,37846404-9195-47a1-a423-69dd1b78053f
garage,b96b5041-2c13-483a-a5b6-028ae74d63f3
moving,1d00740f-481c-4caa-939f-5749441e574f
pet transport,8073ef99-d229-43d3-8aea-cb0594b6baf5
veterinary instruments,788f4c83-5af1-4f34-8589-b2b5b479b227
wild boar specialties,0120f746-cbb8-419d-ad54-8a1b87236ac2
plants and equipment for slaughtering pigs,69e1b667-732b-4654-bd2a-10a6b6e302f3
turkey ham,64448439-e28e-4f5f-806a-0811bd119371
turkey roast,caa99386-e460-4dd7-b419-bfdbd35b5fc2
sheets of lead,b1ffe00d-9955-43c4-92b8-c0f48e52aeb6
lead pigs,563e86d7-11a0-4a90-9d30-d357bb3e51cd
lead work,47656d92-24f2-4228-a4b5-e098f2f3aab9
lead,a6acaa11-fe1e-4034-9ef8-78cab9de3863
"cast iron, special grade",807ea5a3-8cce-484f-814e-17b40898f5ed
whole roast pig,38da29c0-d707-41b6-9679-1008240c191f
meat butchering,e2e9d877-72f8-4028-a376-8d85aa1cc3c2
salted products,be549a3e-5409-49cd-8724-eac06027d108
ham curing,6a803c50-d0f3-407a-abd0-3648eada84fe
pork transformation,b8eeef72-1055-42ad-a048-29caa9faea32
infant pyjamas,03226d9f-aadf-4a3c-873c-a4153e28f7eb
abbigliamento bambini,948f59b6-95d8-405b-bae3-2d4bacefce99
clothing for new-born babies,b38f1417-f459-4691-8455-452f1a84735b
giochi per bambini,22a618b1-ad9d-453d-b959-ca89f6f2c74c
leather for the garment industry,e988bd16-034f-4d86-bb71-8d7da9f4af92
flask fillers,31581237-52ec-4aaf-9419-afcdbce8f5b4
cosmetic fillers,e3a93601-5a00-46f7-8eb2-ecb8b4416375
plants and equipment for the production of fruit jellies,ce58a374-b47f-4caa-ac9e-1dfdc729668f
organic skin-care products,0d60efe8-8e20-4de1-84a7-ad17b161614a
organic body-care products,5bb59978-207a-49c3-98ac-f7e1a6e62e47
organic hair-care products,09904273-cbdc-426a-a75b-37f23d92e875
vegan cosmetics,6cae3bd5-45d6-4757-a715-0552e18094ba
bio cosmetic products,9303ac61-e7e9-4fad-8f2d-274d9baee15f
export cosmetics,ca07a9b6-23c8-4440-9b8e-1dbdd0fb9893
travel,6fc422f9-d420-4fca-8a74-fd299b9f8688
red basil is a bio food producer agricultural company,95ad6cad-2fde-43ff-a3e7-80a019f6ca82
our lands are located in umbria and sicily italy,db33c645-69d3-4427-8dfd-0c282e002a43
red worms humus,350ad25d-aa3c-41a3-b542-066628079075
topsoil,5d4b1625-c674-440b-8381-63fa525086c7
quality topsoil,979c903c-8a85-49e8-93be-f7dc7073b6c0
red earthworm,8dd99f07-63af-4fa3-94fa-70d6d690b98f
water quality,2bffeb9b-5097-411c-af1c-2f45243ff661
gas and water level monitoring,4a34bef4-0b12-477f-b19c-b89a0dc0bfbf
water and soil remediation,2adc21bf-08db-4d51-af7b-6af50dd828a4
gas and water sampling,f96cb0f2-9551-4524-9f84-77f949640cd7
fossil fuel power stations,a3cf6f62-4b97-4498-a0d1-8b09d080f7ec
gas steam generators for heating plants,3c2932f0-9143-4a37-9e13-1bed30e322b7
heat treatment,91d46227-5f06-45b5-a872-e837e15131c9
derricks,2718371a-ecbb-4a52-ad88-b08379d90b4a
multi-blade cutters,e6b6e29c-e6f6-4740-952f-4833fe3860c1
offshore drilling services,0c2eed12-c5ee-41bb-a762-f92589ed850e
soil and environment pesticides,6bc20e9c-0acc-48bc-b380-bd0fde48c7c2
rock hammers for digging tunnels,4f4c626e-2a2b-4f84-952f-fe5b797eca20
avicultural industry,a5a227f3-714b-4989-a498-a2564ea58915
breeding sheep,100d28c9-6403-41cb-9d1e-69978e65cb6d
straw and hay,759b66e0-efea-40b9-96c9-8b478955b456
sheep's cheese,4c63820f-cfc2-4d5c-b59e-05eccc91a9bf
wholesale cheeses,6da2672d-1b88-4478-b40a-3dee892c3e79
lambs,e5cd2d21-5de1-4079-834c-74c1df55536b
household electric water purifiers,941d69f4-a82c-4387-ac30-92a728b24dd8
animal textile fibres,5e4c72f5-8a93-4e40-b232-2677bd441f57
textile fibres,3e771591-b1d6-4052-9b92-157446c2d92a
milking systems,eb2a49f6-9afb-426d-a5d3-e52b01937107
buoys,ae59d9a9-1c22-4a2b-ac37-f04705ba3284
emmenthal cheese,7d5070a8-3b95-44f7-a3aa-39f9e1dd3e6f
asiago cheese,a609c7db-f879-4e69-a951-84e9d6adcaf8
caciotta cheese,637b34a2-c1dc-406e-b916-b326d8fe874d
fontina cheese,d4df5473-5222-47a4-811b-5342be61976a
gruyere,86b93249-7b4c-4922-9af2-570954201307
smoked provola cheese,fe64267c-ec00-4e1b-80e0-ab9d149e6173
sicilian cheese supplier,20b48095-4221-441e-bee0-81d9b270667e
italian cheese supplier,b5e32ed3-6427-4f23-b70b-899fd36677f4
sicilian wine supplier,b1cfa17c-3629-4811-935d-d633afe54719
sicilian food supplier,9737ce90-33da-4484-a40d-728095855b89
wool fibres,404d73d9-2bf5-46c4-8c37-5b557455bef9
raw greasy scoured wool,0e445f4c-9a2e-424f-a8d4-ee78c4e9f238
carpet rugs woven,8bfecf9f-599e-46f6-b9b2-100c2bbeb689
raw skins,27f77f44-82a8-4444-941b-7d2898ab3339
fur skins hides nappa,3460cc12-4af6-40b6-9cf4-83fcad889a56
pienza pecorino cheese,52cb09d8-8597-4ae8-9ac9-5fb184146af9
sardinian pecorino cheese,7e4d4d64-182f-4762-83b3-eb2fd5db6be7
milk,6fdc5c40-911b-4b19-b8d9-134df06943e7
smoked cheeses,0ed41595-2fbe-4459-912a-437005f3b483
petit fromage,925e6457-67ce-4136-b2f1-0f232a236fae
wool for mattresses,46d3c338-bed7-48fc-8ce8-832d17fb451e
prodotti della pesca congelati a bordo dall'irlanda,cc842932-6a23-4aa0-8b8f-1e5dc04d405e
scampi porcupine ed inshore - calamari - pescatrici,1decce94-7ec4-4ff2-80fb-5c180f7c7829
"frozen at sea prawns, squids and monkfish from ireland",68054fcb-d9da-42cb-90c9-eb09019dfa1d
seafood and shellfish,14a4efa0-7b9b-4047-bc20-aba6e7a1a074
caught sea mussels,e0a38d2d-d872-4523-b5a6-af43877e8459
textiles - machines & equipment,990879dd-e7b6-4687-b5a8-a9233badfc3e
textile machinery,cb3ae475-1e6a-4835-9824-d063bec40fcc
shearing machines,103f4210-be14-4921-b5da-78c065e1538e
fleecers,2ab85c9d-6a13-415b-b3bc-297d9d0a08c9
grinding machines,84ac518e-c4e5-436d-abdb-22dd9cf2a8f6
textile accessories,9f55d314-2325-4470-aa4b-0e5c7519842e
discontinuous decatising machines,ebbc7312-413c-48ed-8a40-5e621659c2b2
plant textile fibre fabrics,5f4d715c-d89e-4aca-b52a-b596962f6a21
machines for washing metals,98069fea-0628-4dc2-9da1-854ca921251e
machines for washing plastics,c2962353-c88f-4d6c-98e9-afc44512e98e
chemical and thermal surface treatment - machinery and equipment,312e2bfe-3321-4231-b59f-e71b18a7a5a1
washing of metal parts,eb0c7e39-ce78-4633-9d6e-bd48591d5af9
recovery of used textiles,9d53cd5a-0457-4f85-b0b1-bb08218fa6f8
bulk used clothes,7d626111-1099-44cc-aa5a-3bab809f0275
used textile machinery,7bd1f867-e33a-4b0d-a010-bf9abd58bcc1
nonwoven machines,ee2563e0-e9d6-4632-9852-3fd6d191c3c5
garment industry - machines and equipment,d8d61172-2fb3-4dc7-badd-ddaf6beb8381
calender,900093b2-a7d3-4d0f-b706-554078d169c4
textile calender,2358fcfd-ad9e-4999-85db-6edeb84709a7
textile calendering,dba529e8-e877-4b4c-b1ff-b0390faa78f8
pumpkins,cb359829-2c47-41c7-85e9-6dcb1412ff17
onion bulbs,2dbacfd2-632d-4509-884f-5995b60cd456
tinned onions,0d65128f-94bc-421f-888d-5c8801434c0c
bulletproof doors,8626faf9-64e4-4370-8de5-23b2d33e5b03
blast proof door,3aa3e68f-0be4-4621-9f13-ba7239338301
booths,2ba889fd-a9b5-433e-9418-f3b6c731e959
shed,d1fde3b0-18bc-4930-921b-025485eed206
residential prefabricated structures,cf217276-5c3a-4288-acd5-f425b4104a39
moduli prefabbricati,260fc5be-6bea-475b-a508-1459e013d9c0
office cubicles,6d293c30-98a4-4db8-b73c-91b720eb7a87
prefabricated products for residential buildings,43517621-bda1-4a4e-80e8-d305aa4d4020
prefabricated products for industrial buildings,53429fee-389a-447f-a644-609a18b2318f
biogas and biofuel - energy use,bac58059-5816-4eeb-ba9a-4d76ad7a1026
fuel oil,24b677d0-c76d-4b04-b986-5c4300b07818
resilient floors,1ebe2fbd-fc6b-4f61-ab35-346882e5e507
lamps,042fd144-3479-486b-824b-ba16c0e0debf
false ceiling cleaning services,2c10d738-2da1-4771-ab2a-2c65d5ffa053
office cleaning services,5a1a314f-7aed-428d-8b60-d311299c3b0a
concrete mixers,07024745-554d-4a9e-900b-6d0868d719e0
insulated shed,8a5b74e9-b344-4248-917e-cde97fbda253
concrete skip,7e7b1546-c165-469b-b8d8-d2f6a41b5316
residential buildings,f1585975-ac1e-4556-b9a2-4caa0d8c55a6
land registry,d186f15c-b12b-4002-9b5a-e08e16d040a2
construction of industrial chimneys,f454532c-59bf-46c9-93f0-ce33b3706a83
dehumidifying system,41afc374-e771-48ba-bec6-c19f3fb41852
water chillers for institutions,21459719-0218-46f1-8473-40713969abcb
natural gas burners for industrial use,4b2f80a9-5235-4b26-abf7-6d6eba77579f
heating systems for pools,993f33a2-aee5-4086-9f62-a6d3c7a894fe
manteinance,65928f98-a5fd-4b95-bde6-56ce63309b12
business facilities,0ea115b7-093b-4ea4-a699-71d091432039
chiller,0fa6fe1c-f30a-4362-a2cc-cda4221bddb0
steam condensers,5c09f8aa-998c-4c18-9073-696b9210b34d
boiler cleaning services,377a3f8f-a37c-499b-9227-3f039b8d285d
lightning rod,565c8961-b3f3-4924-ab90-4c833147a132
fans for air conditioning systems,7ea453ce-35c2-425a-b51b-019b542e0562
prefabricated assembly,3757cff8-65bc-4c3a-9e57-a7b6c2809a29
management of power stations and power transmission,80196ba3-d029-4f18-aaa0-a1f4cc8cd1ee
pulleys,714e605e-7a44-4fcc-97fd-c271180b9f06
precision casting,9c91d502-7b0b-4e4a-a75e-c04869aa92da
cone pulleys,0ca9732a-ddef-4a7d-bed1-08b89e800246
aluminium injection,f55c719f-c031-4b39-9dd0-0feb909bc15b
poly-v pulleys,875d0dcc-8045-40e5-9fed-b6eac449b5d6
precision mechanical workshop,628dbccd-5cbd-4326-bdad-8f1d9c23652f
tank construction,d1d2a0bb-3ead-42cd-8b78-88467526d17b
spiral tubes,aeb06e8f-484d-4abd-9ba1-dd8fdc7dc116
diesel tanks,67d7a487-6d17-4649-a240-baa5325fb192
atmospheric tanks,b4df46c8-b539-4970-ab48-0c19915089e6
customised laser working,8873fd62-5da5-49fb-9fd0-29ea18124e7d
plastic injection and overmoulding,643c7646-b87a-42c7-a87d-111e14d6a49c
haute couture - women,030a7abd-851e-4636-a784-5a610b8c008d
made-to-measure garments,d0339c33-67a7-4b65-82ff-7340f7315efd
womenswear,e88d90eb-4360-4b03-adde-869fb49dc8a4
clothing production italy,98d659a7-394f-4167-b77e-fe81e0414068
granite surface plates,b84aae88-e65f-4010-85f2-e2f13e310ca0
residential drain cleaning,6f551afd-4a18-4eff-b5e8-09bfda17ce50
air treatment systems,f78ac828-7118-4233-bda6-857f896935d5
earth strengthening,a348bbf8-d808-483d-b1a2-c52a4667c570
applications for the earthmoving machinery industry,8f7a6dae-04e9-4b2c-9b2f-7dae0e4e4fe1
hotel equipment,4f255906-2a43-41f2-bd56-f6d4dbed904a
industrial and civil electric circuits,cebc910f-d753-41e7-b8d3-6181dda6228b
fire prevention systems installation,a025e008-7513-404c-be0a-c6ba469bb913
miniexcavator hire,c2258fa0-7e71-481a-944a-a50730141f90
electric tools,5b7e70c6-3d97-4445-80ba-69d35ffb67a8
hire and sale of construction machinery,47e6b227-3bb5-4242-9acb-852c887c6bba
rental and sale of construction equipment,b6b397e6-1c6b-4a91-a30c-d9577959307a
shopfitting and exhibition stand construction,b89481fc-728d-4f5e-8a00-713e0fd49745
sale of flats,8f44054a-bf90-40c8-8c70-87e93814c499
heating service,1b355120-d936-4de0-9c91-97bff9298584
drilling services,209dcdee-30a6-4909-9382-acea17d7730b
pre-fabrications - sheet metal,1c1ab383-13f4-4eed-b128-10aaa03abf2a
parquet floor smoothing,0357962f-2c2f-47fb-95f0-c4229f65781b
ingegnere,946f4db6-7e03-4ba8-8aad-ad2d2cfd0bc7
ingegneria,a674f429-58d1-4cd3-97ea-74d05b9f5dd3
ingegnere olbia,8674b4ce-8ace-44dc-8754-714c434bb49e
studio ingegneria olbia,43ecc8e5-e89a-4f89-b98c-9f27c0e4e0bc
fire prevention,6cf71305-0709-4d4e-98a7-26b47674972c
construction industry business associations,40a22b4d-332f-4887-929d-dab0f8cc1cea
shopping centres,b9df222c-7085-45bb-aa63-46fb370e18ee
rock barriers,c772e00d-c4dc-42e1-86e2-988a00ae2484
laying of gabions for hydrogeological protection,001ab7b2-d669-451f-bd3b-566531b337be
locks opened,f6f36cfa-6127-481f-b585-3025f8cd17bb
hire and sale of construction site lifts,806d3d05-240f-4e59-bab9-34f1b7dd0c4b
marble sculptures,787550f1-27c4-4af6-872d-d44eae502cdc
accessories and components for gas plants,66dfcff2-00f7-4482-aa18-fa732f2969a3
botticino marble blocks,eba6f0e8-6303-431c-8269-04b411d86552
energy recovery,d652bcef-6ec3-401a-acc3-c4b36ca0068b
freezers for communities,e9051f28-e8e7-4498-b85e-f5b0ccebfac7
submerged combustion gas oil burners for industrial use,763060d8-9413-49c1-b447-56630eab35f6
flameproof electric distribution panels,63723d82-7daa-4bed-a899-63fe2d865ff9
air coolers for air conditioning systems,13081086-7598-4ebb-9f6e-7a9f0459c548
solar power,c17220d6-c4e7-4112-b78f-8e947e3c8907
air conditioners for motor vehicles,fa03f149-c7d7-4c2a-b810-35a173c22bde
tar and bitumen devils for road construction,4ce7e430-4ad4-4075-b6d3-453d41980bf0
industrial ice-makers,35a3812f-a39b-45b5-870f-226a337d4bc8
vehicles - leather trimmings,b9d4e972-a33e-407f-bdbb-3ea432b3b7bb
water refrigerants,9c777a2b-9d5a-4206-b88e-a307de85d8cc
burner installation,88641c40-e951-4a16-8aca-d1b71220b6d1
"refrigerated display cabinets for shops, bars and restaurants",399bca4a-bb14-43a7-8bd9-84df0b9f63b0
wires and cables for the electronics and telecommunications industry,8e2a06cf-f6e3-4b67-895f-66c411f27785
radiotelephones,0adef1f2-0043-49ec-905d-f41e047868b9
dehumidifiers for residential use,3b015bba-fa16-46f2-908f-007cb6da8620
heating systems for rail and tram vehicles,82b505ab-f9e4-4310-bbf9-692c3c16b692
heating systems for storage bins,850cc7bd-535a-44ab-ab27-2ad5af360c60
air conditioning systems for the textile industry,9664e40e-30ca-4a28-aa2e-93d2b8d26925
tool benches for metal working,6aa03b5a-b6cd-4158-b0bf-b9d8dfa5e2c8
household freezers,641801d5-bc16-446c-98e3-b26a84337bb2
cigarette tobacco,582e91cf-1359-43bb-82a8-db835dbfffce
tobacco for rolling cigarettes,374a1211-f6c8-4af0-94dc-4d0820c83e70
air conditioning and heating,68eb54ef-ac62-4f5c-9a9b-8e26fd52e6f0
alternative conditioning compressors for industrial applications,bee42f09-3dc7-4187-8eb5-00234e8e87de
gas tanks,d20b0762-f8a1-45bc-b1f3-1fff0db8eecc
cold rooms for goods storage,f0fa5737-7578-405d-b8c7-b9f0b5a57bc4
cathode tube television sets,8d77e30b-727e-4bbe-a274-0619c4fd2b42
exterior lighting,daef07ea-30d0-48ab-8bc1-c0a5d637d213
electrical plugs,d382cd58-ce48-4c26-88a3-e8f35603f5a9
mains sockets,4ebde1ab-59d0-4506-bcc4-bc7875ffcdc6
portable plastic dehumidifiers for civil use,4cae8627-0125-4d1e-bca0-956925062d62
biometric burglar alarm systems,1c399c4a-8baf-4ebe-8bc7-92a92be56942
videosurveillance,1696e071-f9e3-46b8-8a3c-107c4d57d86f
electrical,680b9bb7-250a-4fc5-9089-4f58c566dc46
antenna installation,5bf43199-1adb-4d96-b827-f43542fe69df
electric system consulting,b76dd76d-9e27-4563-9ac2-540a82cf696b
transport of valuables,36c8ce7c-577b-4827-b6e4-f925a4aa9443
doorkeeper services,da3a4c3b-5a2d-4f99-801b-a7092a16a5c3
private surveillance,4ec556db-327b-4874-b4d2-b94c4eaa7115
satellite locating,8b7c0301-3a44-4c91-a211-e808c8a4cc63
gas detector-controllers,3316d936-ecf6-4d81-a1a9-abea6ad00390
antirobbery devices,1ee30df7-c93d-49ae-a038-e9224936da16
electronic locks,a1a4653e-2407-4a64-b4a5-7db6c9d75d4e
computer repair,ff48a3cc-f349-4916-b812-924cc199ff43
intercom and video intercom systems,a3f4ca9f-f77c-44b1-afe1-4dc538c19d34
automatic systems for the hotel industry,228c54fe-a1e7-4bb1-8fae-3cec712ea732
traffic control,1a6e3ae0-0d75-4fa9-a819-db1c211f0a06
video surveillance cameras,608536f7-ece5-4b26-b3c5-98ac432ee7b9
control units,85b8506f-9b31-4f50-83c9-197b318117f6
scientific books,71c2e8dd-c524-42ed-98d5-dec00e504ba3
electrical heating elements,4fb27ab3-e497-47c8-b449-03d2af1c0295
armoured resistances,6eefd974-7d1b-43a7-9c7d-b038adcf1bf6
electric immersion heaters,6d32c243-453c-4fe7-b424-33945729f370
barrel heating belts,4b7d41ed-dd32-4048-8385-926b4c21e944
radiator panel,d32bec04-5b6a-4013-86f2-ac87bb83424b
heating through infra-red rays,6a8b95b3-d985-4e16-a257-ab809faf711c
heating cables,6149512c-c03e-4d93-a425-37e2e0a4016f
ultra-flat adhesive resistors,98969756-cc0f-4eeb-94af-95444a3aa662
voltage transformers up to 52 kv,3d6569e0-91c9-474b-9767-f4f214ec59d8
electrical panels for electricity distribution,11aed1d3-658f-4497-926a-7b966135689a
wood chisels,e9bad991-3977-4e9f-aa50-358228894f0b
hand drill,34161dfa-4afe-44b4-b7b8-f870c9ce435e
wood driers,a9eb618d-9e61-4103-b799-0ba63bb8b69d
work on electrical installations,19db6a40-d284-4f70-b6a2-eb0a828ca331
electromechanics,d235b716-353b-4949-8f44-001575f15a44
electromechanical workshops,78460fc2-1c29-426a-b802-260e70c35261
electric motor winding,28580661-98e8-4e81-a8d1-67f30ecff788
electrical and electromechanical windings,40ca15be-9858-466d-8459-89d7cae399c4
rubber compounds,5347866b-9969-491e-b3df-e6b28a8971ea
slabs of rubber,3dc3bd4d-0a99-4124-9e40-b8e03f09b369
"elements, electric",b339822c-a74b-4b06-8a19-44b46191c528
thermoresistances,6b0b4e93-7e7a-4b79-96df-9a8ea4bd4eb4
safety thermostats,14bb6d1c-b348-4830-9405-77006a12be0f
low load cartridge heaters,0e2f53cd-b441-4839-bf16-1479b1f5cd74
cabling,bf3c5afe-3bf6-4bc2-b8bd-de646e1598d6
electric panel wiring,fbd57a4e-451d-4db4-b7c6-33be7cc5c336
rnis integrated services digital network - hardware and systems,fa32d860-29b0-46ca-9c86-225acbb34993
structured wiring systems,72352d35-99f7-43d4-8410-3a6eeb1056d2
local networks,e0257559-cc43-452e-a24c-d782a8da9e2a
organ tuning,d8974f42-63f4-48ac-bd88-9550c0a17dd3
pipe organ service,9a28d14e-78cd-4c57-961a-2d0e829a3672
musical organs,475a52af-9d62-4ea9-a49b-1fe7efd71444
industrial decommissioning,57100311-a5d5-44ee-bf43-687111cc17bf
goods storage warehouse,b0504115-09c4-4ef4-9fab-cc786fdb38f3
ovens,7d8a56ab-882f-479b-8dcb-0739a1a5e7fc
pizza,dc9e5e3b-30a0-4955-8f20-1fef57e6cfef
wood burning ovens,abac8096-e661-43f3-abb5-45df236f079d
electrical material for lighting,165d9195-a48e-4e09-a93e-1869b19c9eaf
radiocommunications - equipment and systems,9420c2e1-c43a-4233-b856-40ebc66c6231
fsk transmitter and receiver module,ac62f792-8284-4adb-9917-3b67fd79ceb9
ask transmitter and receiver module,e6d105e9-fcf3-42f3-a681-66aecf5587df
capacitive thick film rain sensor,e75fcb97-6def-4774-a304-8b082b176ea5
