products_and_services,products_id
thermosensitive paper,fd6dad11-4e13-4e2e-85d7-b5ce3545a96b
silicone oven mats,ac522e13-1b49-433c-ade9-ba208b363613
arabica blend,32b05d2d-8916-4d60-a58f-dd7fd3c4235a
dietary supplement,8db1f18e-704e-43e2-bde9-02581da20abf
slimming capsules lose weight,80a3354a-ff2f-49e1-b78a-0d0c8c24f864
sexy strengthening for men and women,bb9cc031-0c32-4c51-bee4-0db5eb693027
smoke absorbers,1c52832f-381f-4f54-81ba-440f4c96542f
smoke generators,cee0b4c3-695d-4c49-affc-ed760293b157
systems and equipment for filtering fruit juices,ab486a8e-a912-46e9-9d6b-27f163ba3597
buttonholer,7e5b5a4d-320d-4b43-834d-a3e434406fdc
commissioned manufacturing of medicines,843cde76-c5b4-426c-8f75-fce7f6d3f1fc
mains sockets,2cc5fc7c-764c-4239-b0c7-d05437baa584
fish and seafood producer,c6b67d51-0387-48ce-93e5-319656f2191e
fish and seafood supplier,e1b5aea1-9720-48c3-8719-31006f7e57b5
fish and seafood consultants,e955c020-e8b0-4859-8700-1ce1792cd2c6
tuna seabass seabream,db589f55-cd44-4940-b092-90975ab98685
protection pants,ea64df9b-e894-4cc6-bf64-e27e9f362b0f
wholesale food,f3670204-378f-40fc-afe8-6afa23d69ad8
tablet press,89eb519d-21f7-4299-b677-e5427029de88
tdp-5 tablet press,35ede52c-0aa6-4c29-9b83-72a8f7132780
tdp-0,83a411a3-7b70-4971-b496-8795ec267379
tdp-6,93e0d817-72b6-4555-a93c-22a1f67a198e
zp-10,274adb24-7dc8-4176-840d-ff6aa9f4b47d
zp 130-10,f236feeb-0d70-43ea-b246-f9d9bc52a3ca
tdp 1.5 desktop tablet press,7e239c30-b956-429a-85b4-ca27a7db4084
zp-10b,7b958b0f-1c54-4ddc-a80f-46f746fc1e7a
tablet press carousel,92c6b38f-ca8f-45e3-9042-1836801abfb5
coated tablets,e6dc1ba3-b0d5-4ce1-a0a5-da1ad8492e96
cooking hobs,c4163384-f3dc-401a-b332-afaf51c26d4c
mexico,c7f895f2-ae8d-4c82-b7fb-bea2524708df
chiasamen,a2d178ee-d95b-4f5b-8358-50cf3583a9a5
graine de chia,32e0988b-1d75-41c9-b0f2-38d7113c3a15
liquid food-grade flavouring,72cbb856-41ad-4eb3-aaeb-e3dfe37e8f7d
food aroma powder,f5213029-50d2-4acb-a39b-690b53dba190
professional-grade flavourings,1352e5db-34bb-4218-8a05-3d71cfb7c2c6
liquid flavourings,13cfd6c8-d9cf-49a4-bd30-d38108988b8b
biochemical research,9f361f1f-9d46-4618-8b2e-cf4dc51e7d84
egg-laying hen battery cages,00e0ad4c-9c8b-4e32-88c5-820e23693b45
corn flour cereals,d936ebef-69b3-43f6-964f-534806d6d5e3
barley seeds,8dd6620c-9ec0-486f-b205-5f5899ba5da6
tomato seeds,d77633a2-835d-46dc-b4a7-c45dbd8319d5
natural product wholesaler,cec3b689-f346-4b09-a4e4-db437dc680d7
gluten free food wholesaler,0135f8a9-e7ad-46d8-acf7-9464f05cdb85
wholesale products,fae88484-c601-4d11-8bc3-22ffeff68f19
african product wholesaler,09ff122b-4ee8-461c-90ce-4d4da16c24de
wholesale sales,5927d1e4-500f-41c1-967f-6f23ce6ba8a6
african product importer,da4d082c-5bdc-4d1d-9931-580f3be091a3
packaging of cosmetic products,154d9c46-7746-46cb-9957-de69c7d353aa
albariño wine,e676d646-4c55-4f20-88cc-76504a56a57f
wine tourism,a1863676-f107-4341-b2d5-97dc6374939e
rias baixas wines,0d9b9cd7-f9f0-49fc-ba7c-78b4f6502f0b
dishes,c1714957-ba11-4ca6-9f38-356c9936a468
asian food,3832f182-7678-4ab5-b9f4-44592b9b15c1
dehydrated herbs,451109a9-fe57-4c47-99d1-4e0ed7ebc582
plant optimisation,b53516a4-bd2d-4841-bd96-97424a406649
compressor maintenance and repair,8f73f848-dad5-4ee6-a87c-e74bc937fc27
cheese packaging lines,4ad30880-eac6-4c63-a57b-ec7c2752bfca
alpma reconditioning,c40222c6-3933-4e2f-bebc-3f20b42b1bd6
cheese packaging,56030f0d-9e60-4b90-b5b4-f28384a4f2e4
reconditioning of packaging machinery,f4290872-ea5a-4682-8c83-199245ba5c27
servicing of cheese packaging machinery,905d794b-3f3c-4d45-8f1f-cf79113c4715
cheese packaging machine repair,50b79fbc-04ca-4ae9-a889-e9a0d86b7bcb
distributor of cheese boxes,56055ee1-6e45-4ed3-bb5b-8154ef184142
organized retail outlet sector consultancy,2573979f-17f0-4f87-bc5a-5d7eda975031
acoustic insulation booths,643c41ea-97ad-4ee3-a1f9-b1d6a233ed69
noise analysis,3ea7b361-726b-43f3-98ac-0a61c94a1b2e
noise reduction device design,6dae192c-6eff-475a-b09d-f0c5a703089c
moulding machines for packing,b0624398-09e8-4ead-928e-6b151ae2990b
mascots,56b30c3a-a345-4f1d-bc16-e8daf3a91ace
mushroom pate,eff634ac-99a6-4406-a868-229aa8d688ec
pistazien,7d0c783d-c7d5-40b8-9afa-cf1cf44ee981
wholesale badges,5310b88a-747a-46a7-acfd-d409313cee4a
hunting and fishing jacket,ecdb5f6c-2da4-4c78-a8c2-f03e4a4a9512
medical device,cfcbe11e-a0c3-4bc1-9027-5c5f92f8cd60
dosing pipettes,e1954f72-88c4-44f6-ba69-4a1c87e0d193
dosing spoons,2a6596e0-87cf-4240-88b5-4c6e6884a664
dosing cups,cbe988f3-0316-45ff-b289-4b9d9c1f2b58
pet and hdpe pill organisers,134cd082-0945-473f-b02c-e1d7ec40406f
green packaging,5e2d9547-7c63-4cf5-b550-b3b503825083
pharmaceutical dosing,65cfb5e0-81e1-4b45-b016-4132fd2ca2e9
wholesale of machines for pizzerias,74f79ad1-781f-4530-85da-1f75f2027f97
beverage caps,21d7a970-8613-4440-9ff5-f18b7ff5dc67
filter cigarettes,a139cb6c-24fd-4abd-9739-cf1613dfad9e
deep-freezing,b6c2770f-a09d-43d5-9e4f-9ba58ad419c1
industrial bakery machines,404b2ce6-8df4-4ce9-bfd9-684b562450cf
industrial desiccants,632977a0-3829-47ef-9a99-daa6af817db0
rubbish bin bags,86dfda18-59e7-4a4d-8914-9282eb552dc3
double-shrink seam bags,69e13e38-e163-4a4b-b27e-998b9e246f25
euro hole bags,2712989a-fb4b-413c-aa15-c7686de75989
24-hour self-service,a636df97-f92a-458a-bfc3-9ad202f0f259
sardinian wines,a31760fb-501b-4c88-993c-614b80500c44
agricultural work,6e0b2e60-5160-4a15-8396-fe08b1c86b34
strap tightener,156d6297-a53d-44d6-81db-4f8abecb4259
automatic wrapping machine,7af4f17f-d03d-4863-85a5-965c82a51739
fully automatic strapping machinery,ac329216-1672-4b6b-8968-48d6bb39dbac
strapping module,ddfd79ec-163c-40e6-8a21-cfef4adf6b6f
produits epicerie fine,4a1f86ac-ddc8-4c39-af67-acc7b8d6e99e
minestrina,2b21fdc0-78b4-459b-b91d-8ad5c0389ef6
packaged soy seeds,80e7000d-73ba-4bee-b2a1-0e59c8b2f306
seafood salad,28c5a9f7-29cb-495e-9c7d-0e41fc900940
delicatessen meat and ham maker,b8cb5ef1-98a8-4e7a-8773-65c58221e610
guijuelo ham,5fbedfda-13c3-4940-a327-7501bcbd5f58
bellota iberian hams,36f880fc-8326-4cfb-85d9-f6ba645f58da
pata negra delicatessen meats,79039eb8-f25f-4d7c-9119-9d17531263c7
prepared dishes and gourmet foods,9e3c485a-cbfc-4a9c-8590-52e855e3fc94
gastronomy - specialities,03ee42de-6400-45c9-aa1e-d5c9703fe001
guarana extracts,b17e3fe5-1a5c-4288-ad63-18adc729e33a
guarana powder,e4416773-962c-4314-82d7-553ba105a508
fruit and nut bars,8e6380c3-17d7-497b-bbbf-829e44cc3eb1
organic guarana nuts,0a80e3c4-4978-4adf-90a3-bf571a793825
edible frogs' legs,6d8370f6-591e-4662-93ad-55b683aa4af5
filter candles,88dbd65f-9b6e-4f0c-b21c-e6f93baa048b
spare parts for off centre screw pumps,85f3d683-c66a-4f6c-8439-73be73d724ba
tarragon,0eff7e48-e1c4-412a-9fb3-836132e76e67
garden sorrel,82ecfa23-47e2-4443-be53-61463a3e5ff7
balm-mint,20083e65-ffa0-4233-b2db-56930b775aca
sweet marjoram,5988432d-50b4-408e-94f9-fed82f5e9169
chives,e3e4fc3e-464c-4ca7-a06c-9386b1e64912
heat-shrink film wrapping machinery,adcbcf10-a213-4634-b222-f42d8ee3c1c7
plant construction for e/msr,b9f53085-89a6-4057-a2ed-9530ca4ec01a
electrical systems engineering,a7a08c69-5b3e-447e-8000-11f1d4d7f8dc
cable laying equipment,40373952-d778-4486-b735-706d88fe5f9e
installation of medium-voltage cables,eb05fe01-b269-4739-befc-c8f377597738
greek cuisine,0b735761-2d94-41d0-8685-4042560456a2
reverse osmosis unit,8e931757-d865-42dd-a9bd-48adbf635b66
winetourism,1a1256a1-8037-40e9-9f81-a94d78f6a21e
winetour,8f733b17-511f-4bd0-afb8-b781b6cc32be
winetrip,b8a6cbf1-9f06-4059-a618-4a16f2fbc5c0
mice,308c112d-dff5-4aaf-8970-a720fb1b65d3
haccp,b93773ae-f069-4bd9-b752-6eced9b58c6a
nest pasta production line,ee42d772-c8dc-4a53-b02a-5a206c7b0caa
rice spaghetti,f995773b-6ed2-4623-abb3-9b2581a0bc30
lighting effects,a8c3f22a-682c-4c10-8856-8d2cca7fec34
rice import-export,46125cee-87b0-4ede-8eb7-3945049aa332
jasmine rice,74813c93-4cb0-4c5e-8f9b-4f2921a1594a
perfumed long grain rice,b662fe33-5a0e-4539-905f-2dd51def595a
vietnamese rice,8962c0f8-72da-42ca-92b6-bc1d8d0ffacb
vegetarian coconut milk powder,8e34b994-e593-409f-91fd-7ed5444185be
food-grade boxes,066e62d0-f8c7-4fd0-bf57-99eaf1f5a237
kraft boxes with lid,c4366dcf-5cf6-4f88-a50c-3d5b6d6d9aa1
design of floor-mounted and countertop display stands,ee2a0d9c-b4e0-497b-bcca-bc2bf6a5215b
wooden and metal flower planters,3fa43d3e-0394-4fef-a332-a04b403ab3e2
butcher shop supplies,34b62ddc-f8f1-401c-8817-10e9c527737f
sale of honey,7bbc79d9-3acd-416e-a05b-e8885b86e5f0
sale of wax,195698d7-2fbd-447b-a1cf-355054dc02c6
sale of pollen,d82e48d3-f812-42f1-81a8-cf4dcbb8deb9
wine trade,d2bac544-c92c-4b03-b3d2-a500facdec93
de-stocking of french wines,8deefb4a-7ec8-4eec-a037-7cf0b27a3db7
de-stocking of bordeaux wines,7fc8dc6e-eea2-45d1-ba94-c20f353786dc
french wholesale wines,a1c39a90-e01a-47e3-bf74-56f2ca60eac3
rillettes,f3ab758b-1e63-424a-926e-5c14bb59b1e9
catering dining service for hire,afab33fa-1d09-44c3-a704-2ba7e375f694
rollerways for mechanical goods conveyors,74a0cbd1-adca-47ab-81b5-9ba87ff15166
exports of exotic fruits,ec542f28-fe42-4253-8359-14c43e68f2f5
conveyors for slaughterhouses,5c53f9f6-f0a2-40ce-800d-7370ac5d5c7c
pluckers,73f0a3d1-5936-4772-9e99-8bc02ae884fd
statues,e3c318ef-015b-4310-978c-1adfd95f7e75
statues and busts,db4da693-0097-4fc7-9748-0e4d6a759db2
decoration articles,4082ae82-13e0-4945-b1a9-c07b7d942e58
resin statues,1b4b02ed-42b6-4b6e-a256-27c24066b595
resin cat statue,602f6ebd-259e-421f-99b8-2c85ebe7fb25
expertise produits,f71e2625-9aff-42d3-b626-d00bf5d84a97
qualité,d9d83f23-e09f-4ae5-a4be-a100500a30ea
réactivité,7308e80a-7bfd-406c-92c4-419b7d39d977
engagement,3de8fb36-24f0-4268-85d4-bf29fb9e81a8
refrigerating system and equipment compressors,b41da254-f871-4edc-adff-dfdc3f1654e2
arborio rice,8eabe9e0-b8af-4d27-a805-a801389a257b
soy sauce,c058ac76-c340-4b5f-b7e1-abeced245126
soybean milk,bd330fd6-7dba-446c-98ee-79af1eff412f
topographical consultants and surveyors,be5b2b0b-0889-4916-bff5-ae1c99380000
environmental reconnaissance,69fcc9c4-39b2-4a33-8d76-7bc2b49fafce
ecological,965c4e1d-6c8a-45b3-9d02-7ee0e4889d72
high protein products,c282aa89-9de7-4063-9cbb-2ad32e644579
meal replacement,6dfbd256-1f50-449a-8965-77297ee8935a
high protein snacks,b235adbe-a301-45a2-ad77-92a96f64f291
fruit trees in tubs,2c854314-5409-4d95-9b58-eaff1331f399
forest cultivation,a3204dab-4792-4741-a091-3fe48acc67b1
erosion protection,b66477a2-7295-4fae-b6e8-7220a152d990
home automation systems,93bc1fc2-2270-401e-a238-7afd2c5e24f8
facial and body treatments,a0a296f3-91b0-4d68-bc86-7c9a13d83f12
grocery collection,06b9558b-861a-4e07-9921-b8c2a322faab
fruit harvesting trolleys,761960eb-cb21-4428-934f-06b39e0c76a9
spare parts for earthmoving machinery,3da52650-6fa2-4b89-b92a-dcde13d500a8
blades for beet harvesters,8735e7c4-1ce9-4d6a-94d5-8a7e7ecc0c03
beetroot harvester,94d4f5f8-c854-42ba-aea2-496d6d31f14b
nanoemulsions,2a569270-47d0-4a31-aab8-1e484551282d
nanosomes,4d9bf38e-778c-48fb-be63-d25986161cd2
multiple w/o/w nanoemulsions,524e78c6-7a45-45b5-a231-d83a1875b50d
encapsulation systems,e8ae4a5b-13d2-47f1-b477-ed17011fcc0d
liquid food supplements,64b4767c-a104-404f-9b40-84f64de2f74c
nanocapsulated tocopherol,08bddae4-3dc7-433b-8b80-e4385fb61dc4
nanocapsulated vitamin e,d8f2c938-c34a-487f-b15b-5b680e1f784f
nanocapsulated egcg,387f0799-bddd-4a12-aeed-ad74d3edce4c
dried vegetable flours,ae5e8737-99eb-4b98-8b3e-81119f43a3ab
rice processing,4691277d-98ce-45a9-9644-e8839631a34a
most powerful antioxidants,85e841b9-c8b9-4810-b56a-09104ddce80e
transforming superfoods,c9bb3100-1a2c-4499-89f0-9f4d7c51411a
automatic ice cream dispensers,9ba9fa39-f209-46d6-be7a-099f28929304
sharpeners for milling cutters,6e6d1973-5dcb-414f-bedb-36aedb3a4e83
haircare,2e284847-8296-44c9-9f6c-f52c865f5350
groceries,5db4cb1c-8e1a-4691-9336-6fed8af8afc7
commerce de fruits et de légumes,75d920e9-8543-4488-8d27-99e8bf691f31
high quality,a1933889-2169-434e-95a0-00c9adbd0dd9
years experience,2072a539-dddc-4766-b0d2-782d6006b596
serious,c2db18a5-a3dc-4d7c-92b7-801488ac78c3
aisi 316 sheets,2c39f418-c4ad-49f4-99d5-4060fe50f17f
searching the right producers and products,83c85803-383d-4cb8-99d1-4da33f00537e
negotiating the right prices and conditions,74c1627b-ac86-4a9f-bf3d-d13fcad39e57
adapting the product and packaging,7900b195-3b64-4ca9-98c7-36cf5460e296
obtaining exclusive distribution rights,4feadc7b-3b28-4115-87aa-7c13b0402abb
high-pressure assemblies,d14887db-cc35-450e-b078-463b7bad281e
accessories for pressure washing,2e4be8ed-0e9f-422d-9597-2bf13c80aa18
hydraulic system assemblies,1bb9367d-ff03-4896-bc9f-6203545ee070
plunger pumps,c5e51116-9bbb-4461-81d4-63588308daff
patenting with galvanisation process,e5a7e00c-44c2-4b3e-97ff-2cf7ea255805
organic acaricide and insecticides,8acb7fd8-5206-4735-a69e-c604752c5beb
extruders for the food industry,fa1628e2-4f0b-474d-a4b9-aa54d0face77
vegetable squalene from olive oil,b79501de-6728-47d3-a328-86299e65d61d
squalene,89ae0f31-c9e7-4ef8-9676-6419cbbd204d
squalane,6a40d59e-ddfc-4466-beb4-4c01a5a28b54
focaccia,c2fcdb2e-8728-4159-88d4-018c52a5009f
pp packaging,3075910d-b113-459c-a0bd-407e532e97b2
mig-mag welding equipment,355d96ce-ece0-45e2-88b0-2ee418713d08
heat sealer,09194334-41a2-48a3-9f42-d4de8a071862
tig welding equipment,c9af60a9-4e7b-49c2-822e-d55eb2a3c854
mig welding equipment,7841fec7-2e44-4631-ac83-2a13848edbea
plasma cutters,54f40186-c4d2-495c-9200-0ca847be76b1
welding accessories,86824462-289e-4d1a-97a0-c876c358c00f
systems and equipment for manure removal,d08bb7c2-45ae-4d44-8d48-fac585b2b126
sale of fruit plants,1c5be32d-fcce-40a9-b3aa-5ff2971d1cfd
granulators for pharmaceutical laboratories,9f8776a8-2cf0-4afe-a733-191c432c10d9
drying beds,b82f455c-b12e-4a53-a199-accf469e61e6
e liquid,d48814da-6cb7-406d-ab56-ee3973c0e6db
e-cigarette,7aab7824-6f20-46a8-8f28-acb425624896
co-packers,7854cb0a-b040-4d3d-921e-2ffc1ee875bb
serialisation of medicines,6c14a71f-1cdc-45cc-b199-cbb676fa41f1
packaging of human and veterinary medicines,acff2813-a037-44a1-a28b-b6bfe1e5f234
contract packaging of medicines,941d92c5-5f04-4a3c-a592-8124e781dcf6
contract packaging of medical devices,c3727841-3f8b-4f01-b30c-41dcebe77be1
contract packaging of cosmetic products,7b956fa7-1716-4b12-b3b4-6afe2f764cd2
contract packaging of food supplements,a82fea87-815b-4e46-a7dc-03c52b37f09e
contract packaging of pharmaceutical products,d2a78b2a-69d6-459e-839b-af848646e0a0
contract packaging using film,ccc6a0d8-8764-4b9a-ade9-ac9e7599d260
concert organisation,9a0aea3c-299d-4b6e-9b89-45f17ef233fe
artistic agencies for performances,da757dea-f867-4970-8d46-dab29d025532
fluidised bed granulators,ce5ed94a-e92c-4db7-b799-24a45e7d74c3
fluidised bed,abd76509-12d1-48d3-9011-e55be90ed084
bottling,e825d09b-a9d5-4a9e-bae2-014cdf0a4faa
stevia leaves,248f832f-047b-4cab-a456-83183f30885e
steviol glycosid,54b4a391-0fbd-4e1f-a45e-46f3ada5bf99
maintenance of printing equipment,8457a28b-68c2-4969-8b9b-3d69ef00200c
cleanroom bags,cfe4478c-8635-4d9c-bfbe-6146cd71bb5b
cleanroom films,f49c42f3-fd45-4898-be7e-b65bc20c520b
pharmaceutical and medical packaging,a3155266-23b9-4efa-9827-fdd5bf45b9a8
beer garden/may trees,f42c2dba-a57b-4457-bf28-7c38da3865c8
"letters, illuminated",c2b0923c-b8b3-42f6-a8f6-e0a19c7d86b2
displays,b5b85b84-6e46-434d-adb6-12eb26315d48
lanterns,8cda8c9c-cc99-46a7-b550-df83923f5ded
illuminated letters,3e4fe7cc-e5ac-4061-a82a-0e41eeaac270
illuminated displays,8b35029e-8797-45e8-a1c7-e62924e45890
lights for advertising purposes,9cc8499d-31a5-454d-8f39-7a781b061dc3
"light boxes, including custom-made versions",6559063f-85b7-469e-83af-e2832fb9debb
illuminated logos,3db6723b-e443-4547-b197-ee040304f983
high density polystyrene,cddadb92-4352-425c-b13e-96ef470923fc
fishing net floats,b45efd0c-3f9e-4dbc-8cfd-f9865184454a
polystyrene floats,e0c4c5a7-d6ec-4e50-96ed-171c1d92d2ea
rope for building industry,1528010e-011a-4e4a-a1fe-d37fe43854f4
carafes for ice cream parlours and bars,601584ae-1f02-4688-904a-e2b8ff68542d
ice cream for food-service market,d08ef797-927f-46a6-9a98-f0c16e64e913
for horeca and cruise industry,9b5b325e-0873-4466-8e8b-0df21fe10dea
distribuidor líder de alimentos madera aluminio,0621714f-9b74-4a69-b8a9-3beb26b64287
brazilian food export company,d6b1a6d3-e0a8-43f6-8f00-3e2bdf3329fc
soja maíz azúcar carne frutas congeladas açai queso carbón,098639fc-9e36-4622-aa64-9eca9964d852
madera aluminio exportamos a todos los países,ebb901d0-171b-4e4c-8ce4-ff672bb5857f
neon signs workshop,dea7ee20-59ce-447f-85da-5c3d34233775
haystackers,fc2357a2-df6b-4140-accd-5a121e8125b1
single winders,79f50b98-ed83-4283-bc5e-ca218aab1f76
professional protection items,f66ff7fd-3f3e-4d5d-ad14-e3fdec5184c9
led auto bulbs,aa9fdf5a-5af1-44b6-a604-504d4b0e8e34
truffle pate',f16e911e-a573-4dbf-b07e-35702f4f35fc
international food supply,620f8734-16bc-4db8-aa84-3581b138e0a3
currant,26b20b48-4a39-42fa-b6b4-206fbccdddec
recreational items,8d2b2a83-b5f1-46ac-a7a9-414d98fd9ef3
recreational sporting goods,877090c9-f0f7-4380-aae0-e9abd24aa5af
sport machines,95e951d8-8954-4a57-9432-ec9ffc11ed66
outdoor games,ee4329f5-8da7-44fd-a5e2-1c2d6419b316
garden games,ef70644b-b834-45a5-976c-dd67511453b0
children,4cb8ccba-fd64-4371-9f13-a2500b324854
toy trade,5194a63a-0064-4715-978e-2d04c94ef1dc
lip seals,3f5b651e-3205-4f27-93e7-04bbcd5277c5
spare parts for sealing,87bb8624-1373-4a1e-a3f8-e438a22cdbdf
spare parts for mechanical seals,1f89d4f9-17a0-49ed-9913-5fde0236f405
ac drive,25147e52-c040-4c2a-92b8-6b823a410b6f
elevator inverter,eef81482-4702-4e16-beab-ffe38261ee57
circular water clarification plants,8768af9f-17bb-4f75-a614-0f6d49ea882e
services for pisciculture and related activities,221df364-22e7-46af-8cf6-688e509a037a
custom made containers,57d47bb5-0ddc-4b95-9c5c-c3b959837b6e
vegetable growing consultants,78e9d429-57bc-4250-b2cd-cb907fe93880
maltitol,3a3a93ec-c847-4a5e-8c83-fc7ebed274bd
flavours in capsules,48c9a2cd-c099-48ab-9992-58a9e912b3db
special presses,db2b876d-b84f-4b0c-be5b-eba8bc5580f9
scrub-clearers for large areas,86b6bdd1-5937-46c3-87e6-2f3dc09c8673
sports clubs and federations - fishing,b4299197-0e4c-4aaa-84ec-d3a0e9982c55
cream,5dac3c2e-ed28-466e-95cb-00c7d1f1ab08
tinned vegetables,887a9eb0-65da-4127-9dbb-791279112d77
stuffed fruits,5f256983-23b5-4895-b5da-f4a0c6434209
angel hair,f8391c85-04a1-49bc-8c5b-bd102637e8ff
oily seeds,6fdd4d82-8de3-4c41-ac9c-e41f653b5e55
machinery and equipment for canning,92f74f65-4049-45fd-b60e-bc613909d5d5
construction of industrial machinery,244dc46f-22a3-412d-bf4a-ec8b4dc5f215
depalletisation process,29dd0658-6bd3-477d-9bb1-825098266cbc
automation of industrial machines,28710d43-77ca-4522-b80c-7f97bcf2acd7
industrial machinery robotics,2b61d640-c9f6-4a46-bb43-85daeb4550cf
bach flower remedies,60b0c74e-3864-4053-9c16-6c0151097f04
cctv cameras,f993af27-45a1-4d3c-925b-55ae967fc860
air-conditioned cabinets for wine,81c3b79e-caec-4943-bd52-dae6119495bf
controlled temperature warehouses and cold-stores,f18764ab-ebad-403a-ad02-179987446e40
citrus treatment,da8d48ac-a8d6-4f75-b463-2536291c037d
temperature regulation and control instruments,936393a4-d16b-4a2c-b7ae-c43cee12a271
panel ammeters,7c73bda9-34e3-49c8-8f6f-1dbf30f570a9
beverage supplier,d3bc823f-d4e3-4abf-aa0b-33bc5800fc9c
temperature control system,4083b144-24b7-43c3-a0a1-bbabadbfbd38
temperature control unit,1c91dcf8-7cb2-4aec-9748-0dfd878df10a
compact cooler,c0e2aa96-6354-4d9c-84b8-971899afc13a
variothermal temperature control,958e5b1b-35e1-4100-bcef-82cf89314990
dynamic temperature control,61e39949-566b-454e-877a-1d952ed50573
paramedical services,8cd303ba-65be-400b-94ff-472bf06496ab
vinaigrette,2da9825a-f3e9-4b1d-982d-f911f6b1b462
farming supplies,6b0dab1e-cd84-45b6-9a10-ed579f3c0288
black tea,ed2ce59e-d843-42b3-9661-49179a8987bd
tagliatelle,6b582835-652c-428c-81a0-2283a5f67c48
fettiuccine,d498ec40-8efb-4351-ae96-86b0962baa67
visible dishwashers,409d544b-9468-483d-a985-50dc38090bbf
kitchen hoods for communities,50a0e34a-5d61-49b8-b3f3-98f3a090497e
wok cookers,2bee275e-d6e4-44ee-a339-a24e06219ac8
biopharmacy - products,428173c8-8635-479f-8240-7d60c11f5f86
products for hairdressers,1fd41c47-d93c-44e7-9ddf-0eef660dc45c
indian almond leaves,f3476a7b-961a-49a9-bc97-e56241a329e4
indian almond trees,aaea2054-b514-4b5b-8106-3010f643c9e8
indian almond bark,72b0f4b5-a33e-4034-a462-5d1c241bb7fb
indian almond seeds,5cbf8378-2c52-403c-a3a7-f82070245aac
range of ecological cleaners,6c5dccc9-1744-4e86-bf95-f6559fe6a61d
gas welding - equipment and supplies,000b8be6-ceb9-4626-9954-b14d5516e8b0
welding gases,55de62b0-2f08-4928-87a8-6ff8276d17ca
"tumble dryers, domestic",28e98b91-bbb2-4f80-adda-c6da31510e5f
analysis and research laboratory,b453c1bb-28c2-496b-a438-882fd419261c
"natural, technical, synthetic and raffia yarns",9b3d6147-5b17-462b-adc6-aa337f028f28
finishing work on natural materials,493c6fef-f659-40ca-aa65-3330f4913858
flavouring for cooked dishes,50950a0b-a6a2-445c-9762-92b7bdc6dd16
ready meals from the maghreb,0b90b052-c4ca-45da-8135-c0ddab6fedd7
prepared dishes from the maghreb,30a6ef29-5a90-4865-b20b-d91de7dbd313
100% natural prepared dishes,dbd0fe70-a5b5-4f93-b98c-a2c6fc671e2e
pear,d334883b-42c7-4598-93c8-dd26289fb463
clementine,f71e039d-40a9-426f-a1cc-c7f9867b0e04
typewriter accessories and components,9d768573-0763-40ff-92e0-707da873e4d9
office machine accessory,cb10046f-1795-4721-aa8e-f1af25479d82
insertion rings,17d69963-37bd-4a81-98d5-1ff79b023d2e
stuffing machines,c29c55da-40c2-4b81-b843-beb8a4d48bee
cooked ham,5c8c94b6-2e78-42d6-bb55-8434cf1c7440
character sausage slices,fb5d0dc2-5c62-4117-8a63-6c8310b50cf3
diced ham,fbfdf686-398b-415b-b8cd-8f64971dc745
black forest ham,2dc92d6d-e821-4a7f-a3c3-417c581a8c93
parboiled sausages,c72444cd-ef24-4882-9331-6e525157d6b8
saffron filaments,9f1761d3-bc41-4160-9341-53d57b097f2d
saffron powder,fea9ebe1-67de-4522-8da4-e6bf38638536
minced saffron,2ebaf08b-42a1-4322-92de-82c109407652
hemp farming,7fd46d90-ca50-4046-802c-131f0b547e4d
