products_id,products_and_services
ac1ed4f0fd91da566702e6c3091e41b15745a42e,tool grinding service
31b178741f39d0332bd68b99188054bcd34e116e,environmental and process measuring technology (cems)
ae262836736c7cbb3d8213fcfe42bbd33a347d73,engine development
646f61af804aac94e3fe1923af22256d635afa2c,elemental analysis
a47ff3103ea5fd295709c47ccea8b05e75d5dfa2,toc analysers
7cdf7fa232d4193677bb7fa4a53104e22476162f,industrial gas analysis
ccba76d97cc939caeeed53dd855a50ceb6bd289c,process measuring technology
0eea36b0b72a6b85a373a30bccea192380acfb65,natural gas/biogas analysis
7ffe7ed26b0456cb760b11351f4b2a49dd5ddaa1,biogas research
7553a03f98617531a9f9a0db74877570d17a9a92,firebreak dividing walls
0000b724cc2b866c684b8fdaf03becf70df75e57,boards for kitchens
0163912efb84517af8ff8e00f04123d62c50b1b8,laminate for furniture
d83e29d836637a94aa54aa69fd87fa4b805bfb01,air - gas mixers
0fc0734d22974edf9fb9b9d7c9a133d939e9b846,melt pumps
2cc8e1ba3207c02f85a1f7fc14ba3cbcab0e25b4,pressure booster pumps
3c8a07577a8999fe00fb9f7da7fc1625a8e827e8,barrel emptying pumps
cc880a03551c5956fe0f5fc0bc6bf7e82d2abdc0,polymer process pumps
2bec6353a1d6e854bd13d2b219b0fdc99aa922a7,discharge pumps
afbb66fa9caa81f43b72ed823445d0cb84be0b3b,gas analysers for landfills
d8bf8cb155770dc19cb451fb846fc9d844b02076,heat shrink tubing
919ab71d6d99dc5dc25f5190660fedd3c2a4b163,fixation materials
d192b35ab715f99baf05e3cda907c7ba696776a5,reusable cable ties
4f9c287c74b75180f79c345ebb32cb24f78b0581,exhaust gas purification systems with activated coke filter
4fd7a179f74a8a47b4ecf6d1b6a7e112349521a9,industrial power stations
57257fdb6273ae0cc9845ebe7c8bb68dc235a29a,design offices for flue gas desulphurisation
175a619602fed9862867a6f09624abea01648341,waste incineration plants and equipment
a48b027ddaa7d382f473f0d117144a277273558f,flue-gas denitrification systems
3339dbd557bde41754481d0126e9ca7cddf6f248,steelwork plants and equipment
dbdca963b59aaea73c15a20a99fcc7f606233350,protective mattress
b91fdf8240ddecd27690a68a910e6259152a353a,die-cut cardboard
8eab47282e59b64c6dae9b10f3f8d99e018eebf5,office cleaning services
91b04b2b6a2018f89b24c75b62e0aedce6055cab,cleaning services for the industrial building trade
903ce57414a717e2356f4b7180a928634d9fe773,internal corrosion-resistant reservoir coatings
78b08f8c3bec421100857395e036570ce2c42b22,christmas wrapping paper
3d2ffe158ee41510bd921bb35c4c4827a8fda224,wood floor refurbishing
ffb5276a299cac5a46d53cacae81d42c1cdb3495,jam doughnuts
f56689d19f2ae68d8b433a69bad2f33457fa7057,doughnut
f0da5d55d5877f61c35351df4d9ad43ca620cf87,small shortbread biscuits
1f206d55ca5ca4043ef425d804a350e8db5cad3b,qualified instructor
ff918279c945b288ad6243f03fec762d9da5fe31,business courses
7cba5cb3056832b833938c3cfae98068285d5cee,reconditioning of technical metal assemblies
bbacbaa954337ba1aaa44270eddcd5dc26245264,contracted fine blasting
e642283959a575ca9bdfe6392fec85683d039c12,contracted corundum blasting
0ee6fa569d4bc45f3eecac2677ab1c8a4884fdb2,shotblasting (service)
c406102d9b7e1b0b2305dc7a6ce4a847b9f234d1,contract washing of metal parts
399094bc17a816c578fb778bf95e2660b6387807,old unit logistics
cb85721909370a3bbb5a2ff614c06cf8aa3fcc3c,test repair
d23ced0cf80e9e3eda14e28613a6f5b9a163a948,dismantling
ec2db0a9b9b3dd43115b07380429e95517d73977,tank lining
db7e7e8e3287013f014797af55f74add8c7bd1d4,machinery and systems for descaling
5694f8430f26d0e49e4cf1788c9c5a287881cb8f,high-pressure water jet cleaning equipment
540c9711988fa239b8ef6b2db6913e74ec013357,cleaning systems for pipes
68ef3bc782e988af303b46f1bb7f2e79c0dc3750,machinery and systems for high-pressure water jet cleaning
2ea6579a9f2048f690094245aeaadc85b0df3fdf,high-pressure water-jet deburring
52094edfd6c327a91a8be9b46596fffd109e440f,high-pressure cleaning equipment
8608735f5c55adf221c5b1a335c37326487dea94,tank cleaning equipment
3b4e7bba6fdefc373c487667dd091d6601f4c7e3,solder powders
8a3013000e0f09e9b60e4d4cec03d02ae5f14f98,thermal spray powders
da4aafdb7f1463e86d5618470a8f87746d235ba3,chrome metals
950a9c10737dffeb0a38f1c4b255d7fd1b714b68,zirconium powder
f88ca4404fe19ca641df9b3187425eb91ecb5e31,technical chromium oxide
d501e85104486dbd4f9537bbb40bb28fcc976e25,stainless steel powders
042f2154dae0f75d377a00b076d30b0824b3bad6,light frameworks
4e71803fced383d27aac226f315bd75e3d9e5111,sell hard woods of different species
bbe3d84bb3fac419a4c1e031a739f0661172d6bc,swan woods treated
331a6753a477d68dd8721b92f614bcf08753bf78,logs and lumber
1144578d9157b2c23bff482a1db4bfa86b09d6cf,barrel saunas
32f05c53115fd543901c32db9924632493a32f66,sauna cabins
c78ab2ecbd5f29988110bb8352bf6374f6d0c186,hot tubs
b927436fe600077519f371158edb61abf3c712de,outbuildings
79fe932f27cf9750cfd81fb53caa6450c2361802,play houses
aab7197e2d06ad08ee86f0ebd5abfb955c314f07,water buckets
4e327696717996e643a52cd5812e13423cb89e5b,fungicides and bactericides
5cac94888c111cb365c537f802f2bf026d9665c9,interior wooden doors
922ea49afaae2bc0af880e3d2f77d5bf080f8fa5,external doors
15f67b66d623c47146211fd85f99d1ae31b55182,components for railings
4f6b016113539f8f8d70b23cec009388c352f147,flag poles
44a6478b10b910b3f11984bca2df1bc825272c0e,flag accessories
875e533158bb126635b842d62b75de4a3f6342e9,mass-produced turned items made from wood
c1372259785d173f8a3037db1aef3dddc54677cc,hand rails for trade and industry
2aef6fefa4f36ddaf7bbdcbd6d80a530046edf0e,wooden hand rail turns
9359f76b2525f0a364b452e3de21a49694f45880,cbd biscuits
72501691185139be5fa2564554d835e4772bde12,cbd resin
c0c22fac094cce0a124d928f35cec86fb321833f,food-grade cbd
5958f9771a7a7af336cfca7dc17abc558a1ef60d,shooting glasses
fa73ea81b69659e53a148d3a0c2501610966f229,ferrous scraps collection
37edc2668210c187f79287514e4a0b31c472a34e,glass microbeads
2c054954f476c58802ae64a584db3a17dbaa7fba,bringing asbestos fireplaces into compliance
0dd85894a469ab32c6dc3adbb8693273a4436c6f,lubricant for motorcycles
2a223636b590d464ded9f35e015fdaffdb0dd01b,taekwondo garments
413b1afbdccaddbc6e8840b827e351f190cab02b,taekwondo equipments
295ae69281322592f5f8f981b8537e88c027fed0,taekwondo articles
193a58e82e4e3a2d843085284e1041f6bc6ce695,harness leather
af7a65957e89223ea8fc3978f9782c933eb922f5,blank leather
5c611715fa80b0716cb38ad792b536b5bfb190ea,clothing leather
ce7844fe536c412bf001f41f226a2b1e8aaa78de,belt leather
c9459771216a6e3fcc4c17414f550a07e5e975ad,furniture leather
55a98c15e739f18c1a4e6eb413b046340ad04a48,cowhide
9347504aeaf7473da84a242302124cad48a0db18,saddler leather
8418efd555e7d0664ee0ae7bbec09e72784e483f,pantyhose and stockings
f4d56a954b9b654b5ad8bc98fb99c267e65ce7dc,ladies socks
4ef3c9158fcdf8b2473c99adffdf72f670c103e9,men's dress socks
1e3f67a311293d66b3ec1b51a10877991430a879,tights
7c1c7cf5275f036e7f0c7c8772b3801422d6698b,ladies' stockings
596759168b32a02714db8ce590dfd1673c0e64e9,knee-length socks
2bfa59ed51dd082b76241dc5e77144fed41e31f3,non-skid slipper socks
c1c0da75c8fdd3980b4943401e9f9c8f1fc73ec4,promotional socks and stockings
e7d6d7f6ed5ce270c35e676c0cc568678d73454c,sports socks and sports stockings
f7e2350a525e50f132b9bb91a5c7f1e2833c5704,lye application machines
aafb0191bfdaa293ceecd12433c72820555300b7,deep frying appliances
70ad93e19f57829fdccce73723ed2472f844f682,continuous deep fryers
0d7fd9aa9c62d8a235ae5cf474ba9c55272617c4,infrared ovens
478c0e7d73b301bafa00d7c0f229a2de0a054288,baking tray cleaning machines
0a634e5f31a050e13c644ea4cfc8ee615bf4a554,bakery machinery
609d552e8040d9c84305172395ac6c696fcde458,lye application machinery
038e793adf036ce38029358a3739e00dc4b4b74e,continuous open kettle fryers
437ad2a2ea0711ef75fd0984bff960d8de21f746,homogenizers for the dairy industry
dbdccce09ee6e7f7f4f5da89cdfb59cab92a9970,pasteurizers for the dairy industry
cc1b174ccf17d591b270444283a0b8b0a351e6a6,cable conduit accessories
ba5de971403a33e617cd5c010758fd2f9f3ab93d,water hoses
6840f1affce5fed755001492b697f1ce821cf0a4,sewers
c50142e71cf8d478cacb562753aecf4a23aa78ce,legal training
be103b57040706cd70df7963b7ef16f9a8183cf1,used train rails
6a42604370883bed6888c4603578e373f22d27d9,deep frozen chicken
0130b6361498f8a950d50c7966718a099c9960dc,welding booths
dd2ae48130226f261d4c6c6cc6efc214168db9b6,hot galvanization of tubes
0b69326ee9b5e2f00e43e8eb367758a902e20f7b,tube clamps
99337fdd069d1304da9efacc800c94e81dc99525,snow stoppers for roofs
f2629f78b4f30dc054bd390dc4922240c7dd5b66,tin can
902c6812bb5c02cd3dd19017bff2c9ad7595321b,tin packaging
9f0a11cdc4441578feae9f90a378ba25f6e38d2e,tin container
ccecc80dbd2d2eb5c619ad126e28bb24bd15ba50,metal container
3ed323481c95b49a401df7adc9678bd20a653ca8,work for the ceramic industry
5c7e6e9f295b9f94595fc78cb7f585de08290758,on spot
bc387852697046edbf346b1d0a81ce1af070c292,oem metal and plastic components as per drawings or samples
e53dad050361f079a753d942b7a88d2ce0252bd5,packing labelling machines
8cd6440d5c3bca80b0041ceb73aa154a8049a034,purchase screening machine
d28b20063c915aba1c10fb6e351421a94b739523,used screening machine
f653e3be9ec09456a2e06321f018c2ee8673f4e6,soil screening machine
bc3ad8a1fe679619828d44b0e98aaa0d7424a1ee,purchase soil screening machine
5861196ed4e7f060a2aaf0eb4522c6a4113a0a4c,manufacturer of screening machines
3026aaa04adb439d28dd2de2dbe21dbf291689a6,revolving screen
706c31e38eec8409ed35a18b895ec2ad8009a050,purchase used screening machine
2b00f7684f6421b5cf8d6687aee8a5ec5adb0d65,electric vibrating screen
a9f2d9c8eb9946df34b0196839f49090a3832929,health-food for dogs
b274cf65080d7791d95b74b4694b79f84ebc3913,wooden window
e4a56691d714744d83e398c88919ce497c9c6ba8,milk chocolate
167efeb32cead266da87fe58aa6bd0aad1983c74,internet marketing
57ed85f578e312212a9f8d2e67c770959613e7cf,floor restoration
ee3c6f41eb241560eabc1e9ffabafa89d352a20f,installation cables
8751bab6f1287675d9dd96402f6a33d5d6c4abf4,plastic hose lines
469a859eed911aa5d3f0e3683c7f8ff5aa83aba9,telecommunications cables
8898033986dec04e4aef3f905bc71fc13da2b5ad,face products
997ab7b3cdd2bcd5465e03bb9827f2dad11e5b70,face syringe
8b8ce48d52e23443f65e82e7cf138eec212a058f,supporting wheels
bf544494196dd702da220b922a4148402a9a08ec,xerxes automotive gelsenkirchen
41c2d487c5e30e64ecf20f2bbd5fd2d49a4b145f,advice on buying-selling precious stones
8f21a792416258a0b92d80c1c42c9537fc035083,electric mopeds
c4e476557086a020e39383ddddfa25c5fcc8946d,heat exchangers corrugated tubes
a54cf55f539ad30271ae2755959dda38afe297cb,process plants
0114232c16be01eabbdf8b46d5516fe4f623ea01,international parcels
a0fd8d60ae1332f033501d5c8a4e2bd9794395b6,driving lessons
30bf7d49c240383a498e907662b25afa822aa749,driving licences
a8d4eee4047d9323c9a0aeff77a2c1224113ea8a,company networks
da013ca4181b586768b067276985541aee3bb224,consumer electronics goods distribution
c47e91eb5d78fcae2da000ab18b7f4afaf999386,distribution label
f520490661a24f679a8424c61e49282b77e9abef,music photography and wearable technologies
21bb067d648f90af23e7ba105c1a3ceee21179f7,water-skiing - equipment
76144f5f0d1e8140b75f05dc541db404327c14d5,water-skiing gear
65f46147408d31024a0ecd34e6ca134c7f47df9c,decorative stones
6519ba1e62b446ea6bb3d3363bfa88fec0c1ff98,glass sheets
0a9160ca12e77a43fec2dfb8713d97a5afa9ea6f,yacht building
562672183a26cfb9f21d14f72876ca6705a6d885,aluminium heat treatment
f8fcbd26e39c82045783b72a5e34cd0a043929ca,cnc 5-axis turning parts
081e2651be0d63bbc331e3000bf5b9555922c742,cnc turned parts made from precious metals
b84fc53e5effc1e0e1453c990aec3a24ab71b0f1,multihead weighers
c5ef54fc464feff310607b12b07210807e8511ac,multi-head weighers
d94b4cb99f3dd3f070977123ef2c4fb15141a740,multihead scales
db41e283c421ad1dd76cf914acb36037ef8bd61a,multi-head scales
eca93d5610c1b36c5632d9a89ba6ca5ebb2561e9,automatic multihead equipment
a9c7e1e381d7fb41bd6e921ebcfd4c41a6aad5d8,automatic multi-head equipment
b55c98ae42a7736d73ae22f2d2e6e25fb9deea27,automatic dataweigh
fd5fa0f47b8ece62fde86888a46d3b58474cf20d,feeding equipment
c8436a82e1879e50125e3ccd7ee3cf97e3f4305f,computer combination weighers
67cb2fc921361115b0068ab36dbf5ed491dc2fe9,tree trunk bark strippers
f1e0e14a17e0c5512ecd7ab68454cc4afb0d5aaf,sailplanes
8651a1f9dd94117fbb74f27873088bce28e43829,safety gear
5bb59b290f61acd3beff3aa12f3fa24494e54dc6,spedition
7a6fee44ec8712c52d1053915f2c4876b1ea0b1a,spediteur
e586e1cab36b3d8ef8142e6de5575340e145ac51,spedition münchen
bc4c4df32eb6f09845b39b6bb1981aaeda60f90e,croquetas
ef6ee90f148b1f6545f2b0adfe47e9523a8fba52,tapas
a000817e050e7a8aa842ba1dda5da43fb18060d0,pulled pork
50dab1acb3a8a52cae31d34288ba71c6b15494dc,pulled meats
5b619e06d8cfe7f14bbc30fb719f8d1265833f27,dried pastries
a3d0d43458565880315c9aae4b28c06c2b747cd9,caterpillar parts
d16429b0ba1e50ee4fbea58a25b0546fb0925ddb,komatsu parts
4212925747f5e3099cbb696fae672cc448ed54b0,liebherr parts
4f5b6e5df8449e7550e75c921720f662113d55a3,volvo parts
0d7f88a917605106617298c011e714fe44292af0,pressurized products
525d7a4bed5632f63fe61ab2a6264bf78db9b2d6,structural steels
1e14a46319c1cbc387142061ff3cc3a89109172d,quarry chalk
229232ee382c288e98c89f8df8bdb6720a551016,coloured mortars
3def8a2b2474cc796e56c6d38b00188960c6ff18,bath sheets
c4838d55866f9dcb0fe9d979b14acbf892e08d7e,linear actuator smps
9f56dd93bc425eccec91819bd67359f891610394,power supply for electric recliners
9d582cff4836e8d181c92dda3ccb8bda7d7ccb82,power supply for adjustable desk
8cf9fb410b764ec0d264d0665364aa49553b0915,power supply for adjustable bed
78861d7c5d3574c23b95d154602c59198047b76e,diet programmes
16e05ff7a158c137feffd8954d94997fc364594d,yoga coaching
6d0b6be6493754f0460e5436e068e6c14f195e3d,yoga business
0dd50dcfef1ff17ebfdc274dff407a5dcfac1bbc,aquaponics
6fab08f51e2aee0c17317a6c74e3abc3f1c41d1c,tilapia
ce8e6cc4c1c37e851f5f7cd0a3a5d927ef6086ea,fabrics for ready-to-wear garments
a11c5c3930f213e07fdf8fa06356c2892fa02040,ready-to-wear accessories
c75cdabb2e0aa6b0e35db060190985f4c8dc94b2,jet stream mixer
b7960446336e274759fef57c3f6622fe2865281c,disperser
6e862c54cadee9c4125dff4b03dd71123f9b77e4,powder wetting
c64103267e1197d437ef3599560ce926f1731d1e,inline disperser
ab8c488ac344e78ab01120360e93b53cb42cd892,mix disperser
4ef38c720dcdfb4e9b8846d9f9aad1ccc63c726d,wet milling
ae5bb31e0ebd7883590e851e74d7d04406e33adf,emulsification
46a9f11fec859e30a1e6f5db46f23d4f78062968,timber trader
9827856b6fc8bf1a58b7acc7f9910a7759f79b5c,timber consulting
e55334eadacd5786946db68d185d99762734bdc9,softwoods and hardwoods
e0a477fe27a741a59ade89c8684922e094085f73,value added timber products
7365df35f089be6cda1aaefaa4940aeda080e64d,rubber and plastics for automotive
e5d56bb9714a33c4019d37083c5ea3e19a71c172,gears cutting and mechanics
1b712e5bdf5d6f68b837d96b756ffd0e175090fd,machining and turning parts
a7cdd95807e3f59cc85566034c33c7f351d411f7,moulds tooling for plastics injection
2aeb450a0cc2bac90260f491ac00c4aee2d0f717,micro plastic injection
addd8b51e75790488b4fcca5c982ff9a83002a16,die cast steel factory
42bac9b31594e3547a9a5d021b4ab61788e501c4,stainless steel scourers
3d19ef008332b154aba4f1992c891dfb418ce01d,scourers
2885a769ba75b019afa50c618fd23d7a717a01e8,sales strategy consultancy
b4002b8fc69304e712b9340b930cbf671b393b9c,oil gas petrochemical refineries and pipeline equipment
d9bf0313129c4a84cab0032bd75b250895670f11,renewable energy plant equipment
2228f7f999f2980049f7acf674a23db9dd02d17c,rental car with driver in germany
4eb8822ecf5991d2efa45d0cefac1d767703dc90,rental car with driver in europe
acc26147a8ab4320a11ffd734f704bc4bb43cbd2,e-business
9922123c3fecfbd9da76a85c396816f9af021a40,foundry models
fa08fd92af1df4828f118913761c60d8d38eaceb,sand cores from the 3d printer
afda01ff2349dd177af4fc02874f7865336e4dd1,display models
3b27554878d38f0ff8ad5991f90eb2cfc42893ca,cad design
ae5593a4cf3361889f8b7453674d2cb2a67cd67e,pink salt
d374d35f5be83b3340e3cae65bdc56a9edcdfcd8,mould design using cad/cam technology
a8d69a56e8484271a49cc91a6a33235eb54639b3,stillages
b6043ae14984ef32334b8579b36ca3c69d4683da,big bag racks
c70c6f392315128e1be8fe279f7e0fd8d61b54a2,plastic pallet boxes
1362f2fc858dcf666725ade987abc943a98d707b,steel pallet containers
08fdc832d7f6431e380ce6ada7b671248b532ced,big bag frames
138b9a1fdeae4faae55bcaa63c941d15007eae6a,big bag holder
c0d903e13d124a6b405b55f926b50ca0d84bd02b,singing courses
de77a66ed5bef31a8f668029633ba3101c9cb06e,singing
cbb3e5fefbbafad9964028051611cf46b269fc24,import-export of oriental objects
10de3006a8d05235ac992fc52a7d66849c0166b5,international sales
54ff97578129b4518d4855b31bf427110fa7daff,txakoli wine
edb54ae23b0449343dc26388741cc6aa1f5d85f8,bereziartua / aitzalde
ef27c2e771249ce56243bf52097bc86cf6f400bc,rail fencing
bc4698a9c94967c0e36b77c1a9f7f799929eb96c,life sciences
559dc4561825c4d95efd5ae87ed89aa5ebad348f,mission critical
efec1a273cc40c4ea0dcfd3590a8138d3418365a,plant design and installation
0b6302ac87fa56254c00caa1a946a415bd02a9dc,fire protection technology
6f0e52a36926244d9f4aa1e891bcb7afd8e17da7,all sort of winter clothing and gloves
09a7cb7a3e19aec2000f00cce9869597ce14d21c,drivers with d licence
126a1ce4b418c001a1f5ad40869b3b5b58ac5f41,suits - men
0de0dde3d3ee17e59e73cac9d590821d5e32b5a6,costume design
0555b128520c92f014a7ace1c4a1fb416d292050,dress shirt
a93d57b394a6c7379cc66cfd00f3586439eb5dc3,dinner jacket shirt
f716c896f01bc0d3b5d246eb8b51eeeff2414690,sea freight services
0c8d8bd249b5fc97642d8443f69af5fc19b427bb,baby nappies
0e1d7575238af1e182ef68a8677b81c0748d6650,torque meters
2ae216c5723d49ec5e4265ebfe3f67b3e9ac28ce,cordless screwdrivers
dcab2c2f0dd6fd7909457f14c6de0b2a0bf54395,torque gauges
aa187604f41961f91e1debe995c2642e93ed983e,pneumatic impulse wrenches
9de569fede9494b2e98591ab25dea06b46a6caab,pneumatic pliers
2b4700c6007126ad6e14618c1dbd58d7ecd6f37f,"screw systems, torque- and angle-controlled"
8dfbbd420833535c2ffc7ac76253413eca349312,waste disposal plants
da1d884380f0b978e82c5af055f3980feaa00ad8,waste treatment plants
80523dcf751c69a174e2b7fb069822f89af6bf69,processing plants for substitute fuels (rdf)
4f69f81fc20c269dcef855e906347bafd6f0f07b,conveyor systems for the timber industry
b50f08d2a0c99a6aadca397bbdaeb0188e12a7aa,wood splitting machines
6b0addcf88fc002b788c51e948a67bbe24e175a2,wood chippers
7bb1758da13e83c1cfee4b0777028c2ea40fd367,plastic processing plants
eb702f07ada6c60019b9dfef4dbf502c9297d7d5,sawing machines for logs
4243cb2354c4ddc9c68ce7991c0e0373e6bb82b6,wood saws
034daea92d7663c6f7211ba80f21553df722e768,rubber compounds
6c7a0c88612f87bcc6c221eeac5d4081ad7f0616,size reduction machinery
a56f9b6e584133b3c1c4026717123122452b97d3,accessories for crushing machines
4a963c98890665f6433d6769fc600d834f4e4643,paper packaging box
8755a42e0e6a1aefb0c461fbe695316dfca7aace,baking cake box
89834b23d72783d4c198948c3b6035386512e891,pastry box
e7cb7f1300edc075abd43c7682e7edfbeb5f3f1c,bismuth oxide
b9d6b4771656f38143d844e86d40671a8b016394,bismuth trioxide
b7829be796b628267f7d10e5903b0155db3365e1,tin oxide
4b94582c60071c27d8a57fa337d8441681c74d11,ice manufacturers for the food industry
79445689c9b5c635ca3c52f3ecaecb3d4cc43485,ice shards
7f963e2c9279ce670f808ceaa813fe74cf6b595d,block ice production systems
52bf1fe26dab5f7dd0bae62a4d73a14a4d5543f5,slush drink machines
60eb8226e63556349c98f7daaa306e39944dca57,flake ice makers
0f20258595359bca9c6a59c9424cf2313af620c7,liquid ice production systems
cbf2351334ceae7d0f696687f22a994d4e0d6a64,flake ice production systems
85193562d63cf12b6b84d4c9956f7b9d57e855e2,utility ice
5e9712c09b9152c7c83050a9d4a71d4e1bf90134,dehydrated plant-based recipes
a71b175993b893a9498eebaabc9c3015ab99f110,organic foodstuffs
709f17087df7c8c477fbc7cf3a3bf32a8ea243f5,vegan foodstuffs
3034c244d101a3fbd70f009e5b4fe09eb296159c,vegetarian foodstuffs
f350103ba3613f038247eb194eebdb68a3126c28,compressed-air brakes
0569ae912e387dbc988dee842bf17cdd4e437f63,bits
3c04036652eff0ff5ee9ec1e1db6104f9bcb2882,rotary auger bits
71e20cf1a7061706604a99b7ebd3caa138816f7a,double-headed drilling
277148ee1308355162cd9b20222d41ae612b99e5,high-pressure injection drilling (hdi)
4194c772fd78648af77b0385fe5e6dd10101422a,jet grouting (dsv)
40f8a2f7572ec9a6afcf3c10ba0861257389468b,overburden drilling
ae6587cb8be61e43a93cba0404499db8afc4b7dc,percussion drilling and casing tubes
