,products_and_services,products_id,language (ISO-code),typo_corrected
1334,silicone rubber,7ed83979-45fa-450b-94da-b152beec5851,it,silicone rubber
1335,setting plaster,c7fe6421-acbd-4328-9a36-f7a43781760b,no,setting plaster
1336,stand fittings,e1cf16ba-af1b-4cc7-9071-412db0ca23f1,sv,stand fittings
1337,granite treatment,6a43c5b1-80e6-4d52-b1ff-4a1537b620f8,ro,granite treatment
1338,natural mineral water,70d2cf07-8127-449d-8a93-2e3b9dbd88f4,id,natural mineral water
1339,technology,d20fc2e7-f87c-4830-bc72-8e46286ede64,cy,technology
1340,benefit,1ceedd2c-1e0a-438b-af84-1375ecd35a93,da,benefit
1341,innovation,c7536366-0cc8-4286-8d26-4910c5be77ad,it,innovation
1342,reliability,f46f7786-b784-4873-8767-53d136733ddc,it,reliability
1343,silicone,95191ac6-878d-45d8-8473-7cfc393d36fb,it,silicone
1344,silicone spray,8b1ae7e7-d229-4bf3-8752-0b5bcb7721c1,it,silicone spray
1345,knives,4fed01cc-5bd3-485b-94b6-3fde8d4535f8,no,knives
1346,minerals,3623743e-393a-4be0-8ee3-400d99933236,de,minerals
1347,arredo bagno,0e2c81e8-7317-482a-bb3b-ca5754e10782,pt,arredo bagno
1348,edilizia e arredamento,478acac2-3867-4e07-a2b0-b7a72bf8187a,it,edilizia e arredamento
1349,curvatura e tempra termica,d8a15537-5146-42b9-96e2-afeffc7a915d,it,curvatura e tempra termica
1350,quartz lamps,ae421eca-48b9-4b39-ad54-f5e13acb19e4,ca,quartz lamps
1351,technical lamps,f9938f14-8deb-48a1-9ace-80b0a3193775,ca,technical lamps
1352,scientific devices,2cc22727-ee6e-41aa-82ae-3124fd8e5a7e,it,scientific devices
1353,articles in opaque quartz glass,c2c1ccae-da43-4433-bddb-337df34f8c10,ca,articles in opaque quartz glass
1354,articles in translucent quartz glass,d2e6d5a6-dcf0-4247-af41-162a7f8e7eba,ca,articles in translucent quartz glass
1355,articles in transparent quartz glass,0c642f47-35d2-4f0f-aa49-b0e13c6fa42b,ca,articles in transparent quartz glass
1356,electronics manufacturing,2afa4a07-56a5-4b7f-9efe-f13bb6ef1303,ro,electronics manufacturing
1357,electronic control panels,b5ca1ba6-8ee7-43c8-aaf4-507a610ca42b,ca,electronic control panels
1358,preciosa,af4d8c46-b546-44f6-891c-7de9b3e1247a,es,preciosa
1359,swarovski,14cd9b02-f827-4be4-9270-ad9873006004,sl,swarovski
1360,bezels,bd0f6bb7-dcbd-4ebb-8825-072f62ecba15,hu,bezels
1361,strass,2f89c7bb-b598-44ca-8d9f-9076b3e3f71e,lv,strass
1362,"lenses, contact",a81818b1-ac1f-4d79-b9a1-f53ac9bee6e0,fr,"lenses, contact"
1363,spectacles - production,419ae302-5d82-44c1-b6f6-95f4c6d72a0b,fr,spectacles - production
1364,solvents,cc084093-0c6a-4066-b6a7-4da34b2e2fdf,no,solvents
1365,sports glasses,6277faac-4edb-416a-a6fa-21d7473e86fd,fr,sports glasses
1366,decorations on glasses,e2540927-c816-42e5-b836-1c6f8f089127,fr,decorations on glasses
1367,spectacle sidepieces,40915c89-af5f-4758-bf18-353da62644e2,ro,spectacle sidepieces
1368,optometry,72e28136-546f-463b-ae06-a664febb22b9,da,optometry
1369,ball,b5a43dff-2f41-40ef-abdc-d51535de23c3,so,ball
1370,metal balls,8ae5e47f-4a46-4fec-b3f9-293a4917ca5f,no,metal balls
1371,balls for valves,ae255ba1-1b2d-432c-84cf-8df64c3d5aa7,no,balls for valves
1372,spectacle frames,65488aac-8949-4efe-b4a2-01766789f0bf,ca,spectacle frames
1373,spectacles,9da24f64-7f6c-40a7-8816-b98df3bf6c7f,ca,spectacles
1374,optical lenses,e615bc48-0474-4566-b1d9-9f793b63a814,ca,optical lenses
1375,stainless steel beads,c2ae09d3-5566-4f02-8902-471b90fc847e,af,stainless steel beads
1376,progressive lenses,59d67e6c-2057-44c8-9b39-2d5f2b51051c,fr,progressive lenses
1377,"tanks, plastic",b4470ba2-83cd-47ad-95a2-bea3b92948ad,lv,"tanks, plastic"
1378,radiology equipment,3b790633-3ad6-4812-8209-d457f1dd42d2,es,radiology equipment
1379,stone costume jewellery,a1741bee-5692-4d70-9b5c-1ac7d4b9a6e5,pl,stone costume jewellery
1380,restoration of antique chandelier,b7a3dde8-3449-4634-8871-025231802340,fr,restoration of antique chandelier
1381,calm environment,bbf0b69d-ae15-435c-931c-84b21fabc24a,ca,calm environment
1382,metal nickel plating,7114f37c-3ffd-4ef4-ad53-c4cd3841d419,sv,metal nickel plating
1383,open molding,232c0291-edad-4ad9-a90c-75ca4ebdd85a,nl,open molding
1384,expansion joints - ferrous metal,0a858083-cecc-4670-9c26-8dbbad384228,fr,expansion joints - ferrous metal
1385,extruders for rubber,a07ffd4f-5f5c-4480-8736-695e1e2420df,da,extruders for rubber
1386,polypropylene pigments,fb6a9778-15ff-431a-a4c4-8cbf4a63c5b3,no,polypropylene pigments
1387,bookbindery,c227d379-b35a-4bfd-8cf5-5d3edd09960c,af,bookbindery
1388,print,6ee8064b-4e64-4059-a6fe-c5cefbc618e7,ro,print
1389,cosmetics consultants,292b9c66-fa62-4ad9-a9a6-0bdb4ae45060,ca,cosmetics consultants
1390,antique bronzes,3ededf6e-5e9d-4b72-aa11-866f5c5d8c3a,fr,antique bronzes
1391,antiquity,533c0345-3445-462c-9ce5-471f07ef8d4c,fr,antiquity
1392,antique silverware,96ce76aa-febf-4bb4-bc42-c69dfe828eee,fr,antique silverware
1393,picture frame,3f33db20-e152-4fe7-99bd-8609cd525957,ca,picture frame
1394,gold frames,76ab5eb4-fd08-4cb3-80c8-31759a767700,da,gold frames
1395,posters,83eda495-0e64-4c3a-b2d7-2d0de9021b42,pt,posters
1396,human resource optimisation,a45a6a65-364c-4952-9853-75cfd602cc5b,fr,human resource optimisation
1397,glass metallization,9b4bb3b8-633d-4bcc-a35f-fca085592533,it,glass metallization
1398,crystal,dd1bceac-3020-463a-90c7-9aeb309c40d5,cy,crystal
1399,translucent laminate,dc2295ba-8cae-4328-af72-6bda3c28fb8c,ro,translucent laminate
1400,slabs,0e3da0df-517b-457c-b715-e77c936c79a2,sl,slabs
1401,grp panels,46558292-0e8e-4bbc-9219-92f1404d63bf,af,grp panels
1402,sandwich panels,76107573-98fc-469c-97b5-7dc9d47caf7c,pl,sandwich panels
1403,wood drying,e37d91be-2655-449c-b59b-5abc61167498,af,wood drying
1404,helicopter charters - passenger transport,120b5352-7900-4de9-b3f4-65e72dd7e7bd,nl,helicopter charters - passenger transport
1405,trachyte,6439344c-19dc-4b0b-babf-3891528457a5,cy,trachyte
1406,pullovers,c233c07f-4806-4f22-9f1b-c364513bc419,no,pullovers
1407,lava stone,e9064eeb-f0a0-4b72-9ff1-c5b4802ff4e3,it,lava stone
1408,attrezzature da palestra,61254b76-708e-4782-b21b-71be67150228,it,attrezzature da palestra
1409,prodotti per la pesistica,c971aa15-fffe-4b9c-80ea-6c563ba03c13,it,prodotti per la pesistica
1410,bilancieri e dischi da palestra,4c123e3f-7f60-4245-9ffd-d530d5a80de1,it,bilancieri e dischi da palestra
1411,panche e rack da palestra,383bba08-89d9-4e87-a43b-500b4a6eaaa3,it,panche e rack da palestra
1412,botticino marble tiles,131ff5fb-b2e1-4be8-be38-5ca73787d747,it,botticino marble tiles
1413,sicilian marble,c29df8c1-1006-4657-b1c8-5ebc09f6dd81,ca,sicilian marble
1414,wooden reels,a33ac042-1634-42a7-a848-3bdd538fd188,nl,wooden reels
1415,plywood reels,a45c99ff-07b5-422a-9df5-31fc661cff12,af,plywood reels
1416,wooden spools,324de729-d585-4f58-9ed3-638c451963cd,af,wooden spools
1417,reels,389905f2-1dcb-4bf0-8563-a5744caf29a1,nl,reels
1418,cable reels,0d1c4ecf-44d4-48ff-a534-731ab7c52694,ca,cable reels
1419,fuse capsules,26715f4e-448c-4cdf-bac2-206f35506d13,fr,fuse capsules
1420,clamps,9716bc51-85e9-42c2-917f-f7041eed89f7,ca,clamps
1421,styrofoam,e67765f1-261c-4151-9052-575d19b854b3,no,styrofoam
1422,custom pallets,922ffb8b-2e15-4b80-b144-92e952f3bc69,fr,custom pallets
1423,polystyrene trays,2769e08e-500c-4995-ba8c-4dccac457752,no,polystyrene trays
1424,eco-paper,dcaf125b-67be-45d7-b320-c69283d2408a,it,eco-paper
1425,consumables,a9242e99-af01-49f1-a438-c066fe67ec59,fr,consumables
1426,corporate removals,65602965-f1a1-4971-ba74-bc27883af60a,ro,corporate removals
1427,removals,427a3df4-186a-4f35-8e68-2f3cceb19303,sl,removals
1428,garage removals,88f2bcaf-dfe4-4e94-b0e7-f00af75a52a2,sl,garage removals
1429,marking machines,d937a4c9-ebc0-46c8-8354-f426c106b5c4,tl,marking machines
1430,packaging printers,6f9bbc21-8aad-4c6a-b123-283988a37811,tl,packaging printers
1431,rosette ribbon,53d2bce6-1f62-480a-b3ea-9583f1e52565,it,rosette ribbon
1432,fabric ribbons,448bc21a-57ae-4f0c-95b0-5b9723266f2e,ca,fabric ribbons
1433,shopping bag,80ef64ac-1a35-4318-81af-e2724dc929d1,tl,shopping bag
1434,gift bags,32fd76de-4c33-425c-a00b-82a358d55404,da,gift bags
1435,gift pouches,2dc9a4aa-7b0d-4942-83d3-6b6ad7126c6f,de,gift pouches
1436,"radiators, engine",1ea57e99-78a1-465b-bed5-828642f8e0d8,it,"radiators, engine"
1437,advertising bags - design,11616734-ff7f-468c-9aee-ad7093856331,da,advertising bags - design
1438,transparent envelopes,63d762fa-79e5-466f-9b51-010f42ba8435,fr,transparent envelopes
1439,transparent polypropylene block bottom bags,b089ff52-f6f1-4eb0-b47a-77671fee2ea0,no,transparent polypropylene block bottom bags
1440,polypropylene bags,20c2158d-87db-47f1-bad7-bb2af7f43ed8,no,polypropylene bags
1441,custom printing,ae87170c-1fa8-40e3-8fbb-659439e91642,ro,custom printing
1442,exclusive garments,1f523e18-469a-4283-917b-966c8e08fc7f,fr,exclusive garments
1443,industrial cardboard,01d7e31a-dc2b-4635-9e9c-e9fef63d04c3,ro,industrial cardboard
1444,diamond blades,35438072-cb74-4fde-b9e3-290b152dcc45,es,diamond blades
1445,milling tools,5feb607d-42e7-4ea2-88dd-53e40e0cad1f,et,milling tools
1446,photocopiers,e5c944aa-3aeb-451a-bc7e-d1a37d6935f6,pl,photocopiers
1447,labellers for self-adhesive labels,719f5c29-b644-4a53-b2bb-fa58b818e19d,da,labellers for self-adhesive labels
1448,stampa offset e digitale,f6ebf929-0e99-4ff0-8f83-e46a30520a47,it,stampa offset e digitale
1449,communication,ff27f6d7-054f-44a7-a81d-4931d44b7dc4,it,communication
1450,medals,0f564cea-3e55-4e44-bb96-0463feb83851,no,medals
1451,video productions,b7b3658c-ba43-47e4-95c1-5cff192c247d,es,video productions
1452,printer accessories,c3c3ac31-7819-4b30-8f2f-fcd400ff3f8d,it,printer accessories
1453,pile turner,6762bafd-8627-4894-a113-686adbc2602a,no,pile turner
1454,pallet loader,615c616c-0db3-4303-a25e-9641afb22335,fr,pallet loader
1455,continuous printing,3d62d497-0817-47c4-bbd7-0112f9999c2d,it,continuous printing
1456,fleece,04ea8920-9e2d-45b1-8c3e-b389b1dc17d3,ro,fleece
1457,weaving yarns,7f8bc3c7-f45b-4d5e-88ee-72b7e659481b,id,weaving yarns
1458,semi-mat polyester,94cc399d-e957-4173-b192-185c7b7c82f5,hu,semi-mat polyester
1459,felts,1d095bfb-913a-4bd5-9cdb-01502c55492c,hu,felts
1460,synthetic raffia,981ebb46-ce6e-418c-b42a-eadeff967c23,cy,synthetic raffia
1461,table calendars,cd1761a2-919b-432d-92d3-3a36abc191ed,es,table calendars
1462,wax candle,4068034b-75c7-4b66-aff8-5032118081d2,so,wax candle
1463,parchment paper,b5cba49c-9c97-4032-b780-fc6fca4d4b25,fr,parchment paper
1464,fabric couplers and equipment,c27a9afa-2501-4273-b4ee-3648c14b139d,fr,fabric couplers and equipment
1465,bagging machines,fcdea682-c931-4bb6-bb08-7f0e510038bc,tl,bagging machines
1466,pre-inked stamps,03ec2665-eb22-47f1-b0e6-30e8a8d225d4,da,pre-inked stamps
1467,compostable and biodegradable film,2802bedb-fb46-42e7-9117-1909e217de5e,es,compostable and biodegradable film
1468,brc certified,b6021afc-8da9-4e86-af65-25c0436af179,ro,brc certified
1469,sanitisers,24027b24-779e-4852-9555-718fbad375cb,tl,sanitisers
1470,"hand driers, electric",dfe83052-dba1-4a75-919e-7b71c7005cb2,nl,"hand driers, electric"
1471,plain frames,f1ff08e7-df21-4cec-9f08-c3aff3f3fc41,fr,plain frames
1472,profiles for frames,e750a128-a4d5-4a61-bcaf-9749f67248ce,da,profiles for frames
1473,wooden profiles,75a7230d-2591-4e9f-9da0-f9a407bcf60b,nl,wooden profiles
1474,mirror frames,fc874cfb-7751-45b5-80c3-0343b0186b59,pt,mirror frames
1475,tungsten,4ea3f37e-f36f-471d-a87a-1a89690159ee,de,tungsten
1476,burl frame,033a6233-fc06-4bda-bb72-3020b459f4ee,da,burl frame
1477,marzipan,36891dd1-d358-4f17-a1d0-19b36ccf3887,tl,marzipan
1478,solvent manufacturer,e2c8b221-5d72-46c8-9a00-046a5019fe6d,ro,solvent manufacturer
1479,paper cutters,5f8eefbd-9f33-4a9f-9a64-49ad0719316c,it,paper cutters
1480,aluminum round pipes,a56a4e2a-c61a-42ec-9f7f-5dd702fbd7aa,ro,aluminum round pipes
1481,plastic articles,17beba77-ea96-4c5c-84de-d89d5d957136,ca,plastic articles
1482,bookstore,0bb3c167-f281-404a-b16e-a190c8e9be4b,af,bookstore
1483,books,3675bfe0-2647-4b89-99a4-342bb960ae5d,af,books
1484,text stamps,57e3c796-8a50-459a-9cf2-64a15d766a86,ca,text stamps
1485,printer consumables,7d9c03b7-6175-47a8-8800-cbe0cc4177c5,fr,printer consumables
1486,office equipment,1aee4223-5be2-4ca7-b261-3da7a0f3f930,fr,office equipment
1487,"dolls, stuffed",6b834b57-9b6d-400b-84ff-8203e2f20e8d,cy,"dolls, stuffed"
1488,pvc items,3c7c1ad3-c5b9-4083-bdba-713c0838dc9a,sl,pvc items
1489,calendars,c4c3e4fa-29c4-4c0e-becb-fc3ccda753ce,es,calendars
1490,postal services,5475f8d3-09d2-41ee-9037-1126102c9402,it,postal services
1491,electronic items,c2302923-5d6f-401e-9331-835d027be166,ro,electronic items
1492,pharmaceuticals – import-export,01bfba98-2a77-460f-965d-385f67d16153,ca,pharmaceuticals – import-export
1493,pharmacy,a9a7cb96-77f7-4859-9157-9b7bbf64197b,pl,pharmacy
1494,notepads,eef289e9-de6c-413f-9f46-f2876b962562,sl,notepads
1495,windowsills,009f1a07-bdd9-42ea-aa60-0592ab6698f6,pl,windowsills
1496,bodywork paint,cbb23789-9477-4dfd-92e6-1183a7c2d0fd,cy,bodywork paint
1497,mixed fabrics,80338938-f9f0-421e-8a01-1315f9f19ae2,ca,mixed fabrics
1498,sack trolleys,0f2a445a-4a22-4df9-a4e8-67826fada890,sv,sack trolleys
1499,hotel supplies,3e1eec5f-7432-47ea-9f4d-2c128b8dbdb7,af,hotel supplies
1500,enamels,77890bab-e5c2-40d1-bcf7-f11fb9ac8c09,ca,enamels
1501,quartz paints,e5f78c8c-b79e-4a12-8451-867349f09cc6,ca,quartz paints
1502,carpet,1f4814fc-759f-49b6-b2cc-9ba1c77582bd,ro,carpet
1503,organic saffron bio,0ea739bc-c3fb-4476-b8d6-96ba5085aa00,en,organic saffron big
1504,cauliflowers,e09840c2-df4a-4920-b91b-e23177b5f5b3,en,cauliflower
1505,b2b services,616bd4f5-2977-4e43-a81b-accfd0e0db5f,en,bob services
1506,property sale and purchase,126e3677-bb68-481d-96e0-ae0fd8a68db3,en,property sale and purchase
1507,financial brokerage,d9fca333-22ba-401e-a2bf-59792cf7a58f,en,financial brokerage
1508,edible snail breeding,ddde11d9-7d17-4cfa-9443-3468fed91d50,en,enable snail breeding
1509,tractor accessories,c6d42fc4-d626-426b-8621-d7fbb46a9e66,en,traitor accessories
1510,disc plough,814ca07e-e88c-409b-abda-4269cb081c97,en,disc plough
1511,silk spun yarns and threads,1664eb35-7816-4476-83f4-f00905dfdaed,en,silk spun yards and threads
1512,electricity - import-export,315e4a5d-3410-4880-bb75-bfaf01e024ad,en,electricity - import-export
1513,spreading cheeses,57e65b42-f4b7-4173-8b27-213e100d70b9,en,spreading cheese
1514,tomato processing machines,46b2f19e-f238-4b99-be02-d0fbe46d1e4c,en,tomato processing machines
1515,presses for squeezing food oils,3d71033f-2a3e-4b61-8328-766716abad67,en,presses for squeezing food oils
1516,wholesale sparkling wines,99f95e84-04f2-4ce0-8b64-e0c2f20f4d3f,en,wholesale sparkling wines
1517,christmas gift packages,6ced5115-29ba-4477-87e9-93699dce44c9,en,christmas gift packages
1518,organic coffee,9bfb6a5e-a6c8-4557-8e41-d79b1ac9a96b,en,organic coffee
1519,"hqe, high quality environmental approach",798a0e11-3682-4bd6-a31d-ce6f39160f66,en,"he, high quality environmental approach"
1520,"foods, specialties",d889e5ec-12d4-4486-9a00-01ef3890fe30,en,"foods, specialise"
1521,pos - stores and supermarkets,99bd651c-6a64-4655-9903-9992d97ab724,en,pus - stores and supermarket
1522,food and beverages industry business associations,84bbf222-b778-43d8-a2a8-713c3e0eb38c,en,food and beverages industry business associations
1523,"food, wine, beverage and confectionary industries",7f669dd1-5b97-42d8-ae89-d88d35c1fc5a,en,"food, wine, beverage and confectioner industries"
1524,employee reliability check-ups,bfd41a01-82c2-4802-a49c-caae8e94d922,en,employee reliability check-up
1525,food sector distribution,21c66e9d-13df-429b-b425-1fc3d1141a6a,en,food sector distribution
1526,sell food,8bed43ed-1ec9-4046-9c11-fd02d56f338c,en,sell food
1527,italian cold meats,526b259b-3b34-4530-b32e-440f72a2fdc9,en,italian cold meats
1528,taralli crackers,bf2e512f-9113-4e6e-8d22-39b7a3bfb6c7,en,taralli cracked
1529,frozen foods - production,96813efc-8d45-4367-9220-bdfbe470237b,en,frozen foods - production
1530,import-export - rubber and plastic products,da12daa5-aeb6-4849-86bd-2df1648639c1,en,import-export - rubber and plastic products
1531,"import-export - jewellery, precious stones, watches and clocks",5c64897f-bba8-4bdf-beb9-2a18c7d69ccc,en,"import-export - jewellery, precious stones, watches and clocks"
1532,buying and selling,d949c11d-1028-4a32-981f-00f30d36716c,en,buying and selling
1533,broker commodities,39452795-70f0-4d16-bc91-5647c1536249,en,broker commodities
1534,creative solution,cdc3ee5d-cf43-4c51-b733-2e3eedec994b,en,creative solution
1535,to breed,ec567b70-39f7-4ab0-b188-ae93c3ffc5be,en,to breed
1536,food additives,078de0c3-9506-4781-aa96-75ce3e1f7b4b,en,food additions
1537,products for animal health and beauty,5d930438-0607-40b3-9afb-ebd9d97bd26e,en,products for animal health and beauty
1538,dressed pork factories,99bde9e8-7529-4c0d-8a42-376ecb4f7763,en,dressed pork factories
1539,import of ham,dfe46090-857e-41bf-a5d4-5fd3d38d8d72,en,import of ham
1540,artistic cast iron work,faca9e7f-e3a7-427a-9b72-14aeec073b30,en,artistic cast iron work
1541,plant and equipment for the production of food animal fats and oils,5ab39cca-a52e-4238-9b6e-e8d6380edd74,en,plant and equipment for the production of food animal fats and oils
1542,coloured waxes,b6d4d914-262f-4363-a415-6ff00b022dc3,en,coloured taxes
1543,alcoholic drinks produced with own brand label,517bd3bd-e491-45aa-834d-faa79ce3f9f8,en,alcoholic drinks produced with own brand label
1544,top quality cordials,71036f1d-73f4-4c42-8386-08a9977a0b3b,en,top quality cordial
1545,vermouth,45d90a03-bd63-48f8-9703-8129b930975f,en,vermont
1546,top quality alcohols,4fa63811-ff77-4af2-a7eb-1d142a7dc610,en,top quality alcohol
1547,household linen cloth,3b504f83-6732-43c4-b4ca-428e4b08040d,en,household linen cloth
1548,stainless steel containers for wine,3d97473e-41c9-4c40-8749-cd2003672a9f,en,painless steel container for wine
1549,stainless steel containers for oil,4c33420f-770a-4f17-8b07-68caa4cb7deb,en,painless steel container for oil
1550,typical honeys,fbae9575-7433-40a7-b256-8197be6e75e0,en,typical honey
1551,truffle honey,a78a5894-ed38-4618-937c-1b4640f7e3e4,en,ruffle honey
1552,honey separators for beekeeping,6a94922a-4aae-4fe1-b40a-f02cac009622,en,honey separates for beekeeping
1553,granules for plastics,9fa7deb1-b239-42bd-9f2d-9e9205cafef1,en,granules for plastic
1554,wholesale roasted and refined coffee,24a3e1e8-c95d-4b12-b2bd-be1edef0ac95,en,wholesale roasted and refined coffee
1555,italian coffee exporter,dd391911-2882-4d66-95c2-7ca848cb37b3,en,italian coffee exported
1556,coffee pods,aedc3ccc-dbb8-4d5c-b270-24e9862765f5,en,coffee pads
1557,roasting,b51dc6a3-1cac-4e7b-8288-3fe23e1f64bf,en,roasting
1558,coffee capsules,da1a0a68-6b4b-4ca8-b727-25f3d8d38cf5,en,coffee capsules
1559,infrared ray thermometers,67eae593-7b35-4864-a855-3d5ee6e74b44,en,inflamed ray thermometer
1560,treated feeds,b7603259-b580-4d36-8ede-08d37f6ec763,en,treated needs
1561,postal pigeon-hole boxes for buildings,5e92a1a2-5e5d-45bc-a92d-1b2b205b23fa,en,postal pigeon-hole boxes for buildings
1562,disinfection and disinfestation of land and environments,5c75aa4a-c5c7-4616-9c07-33a6de759f6d,en,disinfection and disinfestation of land and environment
1563,rat extermination and paracitisidal treatments of ground and environments,5860a6f0-2ba4-476c-993e-743fd37d4734,en,rat extermination and paracitisidal treatments of ground and environment
1564,gas and polluting smoke reduction systems,6b2848ed-1b09-44df-a4f4-b91102c26821,en,gas and pouting smoke reduction systems
1565,rat extermination for buildings and environments,c9225bc6-95a0-4109-a591-955cee930a92,en,rat extermination for buildings and environment
1566,cockroach disinfestation,e38aeb29-4005-497e-a1a6-4a04c9ae71bf,en,cockroaches disinfestation
1567,pigeon hole units for objects,ff7935c1-c355-4e10-90d4-017bb06d846b,en,pigeon hole units for objects
1568,mechanical transmission systems and components,65f328bd-d72e-4127-9070-3c2a2d77c045,en,mechanical transmission systems and components
1569,mechanical drives,b9764fb2-f460-4877-887a-e6238c07d82e,en,mechanical drives
1570,transmission gears,7315f807-ceef-42f8-9008-0e33b04e017c,en,transmission years
1571,technical belts,f8611892-acfb-4bdc-ab31-002307b5791b,en,technical belts
1572,toothed belts,0bcf925e-f317-4e28-a14d-352c197def90,en,toothed belts
1573,smooth driving belts,67209e4f-ac6c-4157-ad40-4e72dc2d0fa3,en,smooth driving belts
1574,toothed driving belts,8c494b68-a098-445c-aa2d-ac83d97fe326,en,toothed driving belts
1575,gears for goods hoists,e23b1a88-eb3f-4978-b6ae-d87d1f02bf7c,en,years for goods hosts
1576,gears for pumps,a043ab4c-0339-47ec-9517-0b1a7c6c5157,en,years for pumps
1577,goods hoist parts and accessories,784bbe28-a52b-4390-8f15-a60552935842,en,goods moist parts and accessories
1578,pharmaceutical wholesaler,2bc716e9-fe8b-4ab4-8e97-653fbfb093ef,en,pharmaceutical wholesale
1579,meat processing installations and equipment,75f88b10-7bf1-442c-b55c-d6a9d5f828e5,en,meat processing installation and equipment
1580,food industry - machines and tooling,2af1b8e2-9821-4837-8a8c-91facc073605,en,food industry - machines and cooling
1581,animal food processing lines,69e5bcc4-7722-4828-938a-f87d095b3580,en,animal food processing lines
1582,ham production lines,40dade4b-2054-42c2-b6e3-9cfa9e5a4a95,en,ham production lines
1583,machines and equipments for making cold cuts,b9a94c1e-1930-4910-93a7-74f579a73d20,en,machines and equipment for making cold cuts
