Unnamed: 0,products_id_x,products_and_services_x,EuroPages products_id,EuroPages products_and_services
1068,8690c127-d717-4974-a0d9-7df18a2c28ee,"machines and equipment for conditioning, measuring, wrapping and folding fabric",,
1069,c3b5ecd0-05a0-4827-ae23-f44e733acd36,application of corrosive- and acid resistant coating,,
1070,79151968-d418-4027-941e-bba2d1289165,office and shop planning,edf55a8cb1336a39d859e59457e0a1b8,office and shop planning
1071,31d8ca45-cd43-48ad-aff1-92f3f098add4,caustic panel,,
1072,5bff950c-9668-4f81-a1fc-cb1f21f1028f,office desk,1b3e9a0bc455f28628437e1a38606dec,office desks
1073,662fcd7d-2292-4b6a-adc4-5c76246b3b0c,air conditioning vibration damper,d9589f37cba4cb09771c4cff007d68b0,air conditioning vibration dampers
1074,d0ad7c4f-47f4-4825-9472-353b62faa841,brackets for motor and machinery,7c90f398fa953e223cbe0abb614bbdde,brackets for motors and machinery
1075,a41e5b3d-2ed9-412c-b837-d9572acdb6a9,"paint, naso teach",,
1076,e071bfe2-77be-41f0-af1a-610487c02ef7,vibration damning products for construction work,007bf58053a58302aa08506a31d9b07a,vibration damping products for construction work
1077,41c55c0c-cc32-4f20-8f88-9a44d3303cf8,aids for the disabled and orthopaedic articles,5a230acc04c00a8fcb478d39d68e14f3,aids for the disabled and orthopedic articles
1078,eac39c8b-e6a9-4b19-b0c7-25e1ae33982e,relaxation armchairs,1ef5f5ce452c385155b4c18cc914f76e,relaxation armchairs
1079,f7479a09-bb22-4599-a57a-b22a9d9b09f8,chair for the disabled,ca6861e3b66ecef33f40a863e4320511,chair for the disabled
1080,7ac6294c-8374-497b-843a-d423d1ca17d8,renting devices for the disabled,b5aefda563588e45f0eaba660dc02caf,renting devices for the disabled
1081,4d017308-05a6-45ad-8510-f0ac75ce9ed9,orthopaedic aids hire,c988a42215eab7179894aca82bfd7104,orthopaedic aids hire
1082,0d8361e5-7b75-4b1a-8622-007e532f0191,orthopaedic bed and accessory rental,4a8374281864f5df3ab8901bc32eecfb,orthopedic bed and accessory rental
1083,63bdfde3-a4c4-41c4-ae62-883798f6b18b,food sending machines,a6ccf2840365c436465fa7cdba50cb8f,food vending machines
1084,eac72d0f-fd2f-411d-bb2f-a62b8b027725,plunging fitting for the building industry,,
1085,983941fd-40a8-4dab-84cd-a53e35dc7ce9,looters with boot,,
1086,0cfc824a-a9ec-4fe8-a557-7735c1ff828b,chemical we hire,afaf3bc9d46f8790dfa6b73f4548f870,chemical wc hire
1087,a4148157-38ec-4b51-a023-9324a3fcb882,additions and pigments,,
1088,48164a7e-8cde-493d-94b3-02601bd9a5dd,collection and transport of non-hazardous industrial affluents,db78d9d73ebc55ece114640abe2e4c2f,collection and transport of non-hazardous industrial effluents
1089,cf261c8c-e18a-44da-9a8f-6401cc5d1c27,equipment and accessories for heating,b282f0195f3dff2716f02f767c550252,equipment and accessories for heating
1090,bcde09f2-1239-4867-8e39-d64aea2db225,air filters,64b22393519526de7bb86cf17f4d12db,air filters
1091,8834f099-e042-408e-b233-ec4b1e09f4b1,crane trunks for building,2b17cb6527d9ab832860f4df17b28e1a,crane trucks for building
1092,80595bcf-c841-4872-9e1c-2c8e52a03159,"wheels, castor and tollers - rubber",,
1093,f110733c-9d33-4391-b7ef-9658b6484ef5,photography and cinema - photographic and projection equipment,f1b61b6b36354250fbc285a60178e65d,photography and cinema - photographic and projection equipment
1094,b9983ec4-93f5-4bc2-a6c5-0285db6de32f,building material additions,b9461b289b10a05efd2c0341d02de24c,building material additives
1095,e80c0803-3131-4e20-a66c-393a400d349b,fall prevention system and equipment,130447665460a98afad62ba05d8b77ee,fall prevention system and equipment
1096,07f97cbe-5297-4b53-8caf-eb078e77cb5e,manual tools for the building industry,b8127b3bafa155228c2b77011850ede1,manual tools for the building industry
1097,5908e1ec-14ef-49e2-aa7c-3e5742443a5a,non-lowered hand tools for the building trade,7421d16a61cd6f8cf6a2faef691a128f,non-powered hand tools for the building trade
1098,3f0070f5-4537-471c-94ff-91c8b5f8b75a,painting and enamelling articles,7bfa664a2ae8628bfb51f5ae52d0dd93,painting and enamelling articles
1099,37ccea1d-06c3-4b7c-b71f-ebfbfeaf3151,testing composite materials for building,165483df1271beb33979fb9a4fdc0a10,testing composite materials for building
1100,1af2340e-f2c9-4473-97f4-bce1bd36ae4c,structural monitoring of old and modern buildings,4386a00afae1bba9c0b3b9bc0c0fbcc2,structural monitoring of old and modern buildings
1101,a5c65713-14be-4845-aa03-77bc91eefe0e,material control and analysis laboratories,fa3ab2fb03651cd5173077d0dc21c534,material control and analysis laboratories
1102,5fc1cba7-5949-4dbb-89c6-4277e37e3669,tests on building materials,3688f162da33d23b97b842176c93aba4,tests on building materials
1103,a277c545-f622-42e8-af9c-331819105ac0,product quality mortification,b7e8c8026933ff3bfc9c4ebbd673ad0f,product quality certification
1104,4e237c20-de59-410b-b14d-be575fb12596,lifts and hosts for the building trade,60d6963f8b3a585311ebe3c7cb7e7966,lifts and hoists for the building trade
1105,2e22d13a-43fc-4f25-9b67-06114a22220e,extruded plastic profile sections,,
1106,cb5d5a07-cbee-44b6-aa09-f8b9e612b3d6,"tools, rheumatic",8625e1de7be14c39b1d14dc03d822497,tools
1107,1c53889f-4579-4348-b8cc-9fb60e4e7ef8,packing articles,7aff67e98ec4bd2382ae52a5e98022b3,packing articles
1108,95eb4ca3-cf6b-488e-bc4a-473efee28910,tumble polished stones,e16e40974ecf6116df3b0e203bcc049e,tumble polished stones
1109,a007e3c4-8b94-4ad4-895f-5e17951114f3,iron renders for reinforced concrete,fddb77a1ca9291c0755fa98066ac129a,iron benders for reinforced concrete
1110,5cd28b9f-3a5a-4cba-a77d-ba3eef83cb90,chemical thickened for the food industry,f397f6772677ca62df2dd593a3d52c70,chemical thickeners for the food industry
1111,2c051411-059d-427a-ab4b-1ce2f845b9b9,electron beam wedding - equipment,c4694869a94780b182098dcc4bd5f75a,electron beam welding - equipment
1112,07bf6f7d-4baa-4dae-88ef-b4bab7b67c87,bus shelters,d564faf1ec3ed5bdccadfbb3e1e4c374,bus shelters
1113,9d486646-2031-40a6-863d-730cb90e43a1,clay blocks,3341c8686b642c8947ac6e8bc68a3121,clay blocks
1114,69683cdb-7dbc-492f-bdfa-b57fc888a811,blocks of cement,f49c465143291264ceda3a114be4ea4a,blocks of cement
1115,e534fbef-ceaa-4f1a-8368-2ef125ab3c0a,corner blocks,25dd79256a8003a857343a837c324c0e,corner blocks
1116,cf2146df-361d-44dc-a41a-a376c6834181,building blocks,bcdc0cc25837ec0b4f83c94e29138581,building blocks
1117,f5f5ac8c-7194-469f-a872-fdcc256f9929,holiday apartment block,,
1118,9d8967a9-5c20-422e-875c-3b39759848ea,holiday houses,,
1119,cd7f4778-26f1-4f01-8c41-0ce2679b1b47,painless steel chimney flies,,
1120,ec1c3f04-446c-461d-913b-216aa96e35e0,flies for buildings,0a2ac1e4cdfcf7e5f12b6e7790cd45ff,flues for buildings
1121,251b19a7-b759-4d7a-bf26-e0f99a4aa98f,industrial chimney flies,0ac88b9d6d088d4721f338725f7888d3,industrial chimney flues
1122,1c7cd3a6-4b9c-4ca8-90d1-4274c733c96f,construction of flies,c7e3bd207a53830461ffd6c79c352f3a,construction of flues
1123,9453221c-9d79-4197-a92d-7357ceacffa6,rolls of every cloth or paper,f3f0a45e2d074773a98e49496fda78e3,rolls of emery cloth or paper
1124,8de0f5ed-2d39-49be-a84b-5cae3e6d1324,smart switch,,
1125,5a65fbc6-4836-42f6-8737-bb79f91a70d5,plate rolling machine,,
1126,9b9d9497-b817-4778-b568-791146dc6bf0,"fascia, bolding, round",,
1127,01f63037-05a0-467b-8c68-c4637b0fc4bd,sections for the shipbuilding industry,ccfadcc972476d0b5314123e28e9adc0,sections for the shipbuilding industry
1128,4ffc0836-22cc-4e72-96d0-00580a6b19a8,galvanised sections,6686d1cfd4262a3130fda66d0bdefd44,galvanized sections
1129,911590cb-cdd8-430c-b045-18aa8454a08f,special sections made to specification,880801fdb34afd640d26e475ae16bc44,special sections made to specifications
1130,77d10005-5831-4b0c-a040-ec7f4db760b1,elector-welded network,,
1131,390ddeab-6c1b-4b19-ab59-27f73927e7f7,keys copied,a73e6bf278578e09d2351ee2ec7a7908,keys
1132,24ee0ec5-324e-47ea-bd3b-a307116db69d,wire fencing,2cff7a4e09450828c07e8d0d5dd50744,wire fencing
1133,75edc555-33f9-4e20-9302-c6b4c00f7e81,appealed and laminated iron wires,,
1134,112382d5-265a-4952-bbb8-825c03584745,foundry bells,16e7015b5b889ac0ae562e4206f32178,foundry bells
1135,614cc4ba-ea9a-4b3e-b232-cbb7bf9144b9,fencing - equipment and supplies,a5f4afc2ceb18477727edad82885d7f1,fencing - equipment and supplies
1136,0e86807c-f371-4dea-9ac9-c2a0bad12199,accessories for milking machines,61eb6d69dacd83b65c0a762b22f8668f,accessories for milking machines
1137,32d3b9e6-141b-4258-a852-8167d9f73de9,electrified fences,5373364b63ff62e8b922a8267a09268e,electrified fences
1138,5ab4540e-fa93-4372-8d84-fe1eaa5d737e,expanded metal plates,f297343456a1e34600e9fbcbf0e9ecab,expanded metal plates
1139,b484b0cf-f90e-4053-b52f-826f56ce9c1e,galvanised fences and panel,86755afb3d40663f49cb68dc1f4c6131,galvanised fences and panels
1140,9c819c82-4b52-460a-b688-9feb46368cea,punched plate,c839e85b05da0f1a92bb441364ef5bf5,punched plate
1141,d262e46b-652f-44de-a751-2eebfcecafea,iron products,e782bccac40afb4ec724652997aa4f9a,iron products
1142,5456b697-90b0-4879-9b68-fa2e98071d6e,nails and tracks,48ee0a5d42f6b014286a279d956a0ff3,nails and tacks
1143,00f471f0-0757-46da-92db-3eabe395ec51,galvanised fence,976310910f6450af8433ed15fe5ce57f,galvanized fence
1144,a4fc0904-b04c-41d1-8a4d-f6c985ba651a,low carbon iron,75268a9a3bcba3d185668689674cf534,low carbon iron
1145,47892cba-20bd-4410-a117-1b21d1d38641,adhesive and double-sided adhesive foam tapes,978f51dc697e2851cc83dd1c9d96dc0d,adhesive and double-sided adhesive foam tapes
1146,ed2acc66-7e5e-4371-b881-cefd976d5225,glued and peasants,,
1147,90e15a0c-fc9b-40fb-967e-d594bd268d80,heating burned for building,,
1148,00323f94-d827-43f9-853c-89e735509d0e,burned for water theaters,,
1149,ef715b14-ac62-4e23-a170-6c13e01fec8b,burned for professional cookers,c5d236617d064b14e91167701b084acc,cookers
1150,a7e06123-3c02-402b-bfa3-d9448a358ea9,burned for wall-mounted boilers,,
1151,263c739c-fb5e-43c3-9dfe-8cf55a6d0976,atmosphere burned for stoves,,
1152,e3cc55d7-d2b2-40a7-817a-0b292a43e622,atmosphere burned for floor-mounted boilers,,
1153,095fc9e3-05b4-434c-868e-844360e1ea64,atmosphere burned for heat generations,,
1154,5cc227cf-6bb4-475b-b125-46aee5541b6d,furnishing lamps,4a4e66c6a13803d3c4459f9c8f2ffcac,furnishing lamps
1155,1d3899aa-bc4e-41ee-a292-586d9b81770d,lava stone shower enclosure,,
1156,b4325ef2-9e09-4724-861b-76af9a3ca0f4,biomass heating,be8effcbf2c9801656a1156a000e3a0b,biomass heating
1157,4925dad0-e2b8-4788-a781-d493397b8534,thermo-rite fireplace,90989880ea80aa32aa6353ca07adabe2,thermo-rite fireplaces
1158,8423ee87-659a-4aaa-907f-e76adea31286,fireplace rates,7a1dec3f398f575c641582992a568a77,fireplace grates
1159,8c4cf75c-a8c3-4da6-b753-a625dedbad49,chimney cleaning,3887256a632a8c1784f6fedaa8007f21,chimney cleaning
1160,8a3417d6-48fa-4107-9e83-9d2c3189236d,fireplace for heating,9656930495211f488524af7fb83c9d1f,fireplaces for heating
1161,72cac4e2-32b1-456b-80c4-0ecda96358e3,chimney sweep,,
1162,f0706472-72b3-4508-ae28-84a869877971,removal of insect and bird nests,b44db558f843480342edf6b850546f36,removal of insect and bird nests
1163,178418f5-f961-48c1-a6f0-9abdd610e95d,raised floors,4a39fbd558389a7b11f93881c20aae6b,raised floors
1164,fe0239cf-9a75-4173-b1f9-e68ce251daec,raised floor supporting structures,5dd8cf16a574af4f873848fbb1131c47,raised floor supporting structures
1165,78bfb42b-a3ab-426c-93a5-83e7e22098e5,engineering studies for private and industrial electrical systems,b557b45f1964e92805d7dd7bcced3eba,engineering studies for private and industrial electrical systems
1166,107a0f26-a781-4dcb-a956-3d27767bed19,assembly of steel structural metalwork for construction,962fe8b1ff040dd67213283c441172e7,assembly of steel structural metalwork for construction
1167,45526b87-b215-4633-be52-42685784298d,"fabric, nonwoven",d4f2bf25f4409ce4f7d78bd5b0e9ffbe,"fabrics, nonwoven"
1168,eb5cd7d7-8eb7-49d3-9cd7-c1e0c76fd6a1,floor mat for operating theaters and cleanrooms,,
1169,359e473e-8693-4980-af4d-cd0a32da0571,plastic industry instruments,9d9a9ed4fd36b35baaa12d9c1becfa27,plastic industry instruments
1170,6a2511c8-41cb-4527-a506-80fcee3c606f,"filters for cars, worries and construction machinery",556dad9ca80bf35a73d1f26d0a357169,"filters for cars, lorries and construction machinery"
1171,3ce485ee-0447-40ca-8bfa-34bae085ea46,faltering cartridges,23d4cb892825d7cf56b2d5b40c262752,filtering cartridges
1172,fa3ad51b-2a8d-46f3-83ea-94e197ef5032,self-cleaning filters,74d3ba4e4d2339c019ce2d9775db65ff,self-cleaning filters
1173,5335fc0b-ffba-46dc-a7dd-ce6ea2880d65,flood protection systems,3ec2627568de6cc33d8bb9d66feae4e6,flood protection systems
1174,eda9a788-3a27-443c-86e3-26ffa9d23645,heat calculation,5dc54412dd2ec0b5136f6d67403a8980,heat calculation
1175,4255a0dd-f03b-4f3e-8022-c45cc1647aae,patches and bolts,d5f1804a31c08d9ec7c48c9039df5a27,latches and bolts
1176,d025069e-9663-49c4-bab9-1585b4f1a978,arched frame,109ab13b8396f0b87edc4978125f75ca,arched frame
1177,76fc63e5-1627-4592-8533-a7f057b59713,coloured aluminium joined,,
1178,ca2d82a9-339f-45ee-bbb3-f434ff6bf7ec,cleaning - steel and metals,05c2b18a1abfaa5fecacb28c79722b2b,cleaning - steel and metals
1179,2fcf5247-d803-480e-b4aa-b3171ceca30f,iron plates,0ffe31df3dc46de691c086c5deb154c6,iron plates
1180,6686dcfc-3c6b-4728-a698-a909373e1e34,lamina material for door and window frames,e6017016bdf1d198063d1d694c493c97,laminar material for door and window frames
1181,f36a993f-8ce5-4f68-b3ad-7a89cae9b530,automatic for sliding gates,,
1182,b3a76526-18ed-419f-9cc9-8b0d23cb7a40,wrought ironwork,7bfa2492a23b92a50ff2b8e71d0f7a68,wrought ironwork
1183,e1af4e89-a79b-42ab-8248-fbe8c58712e3,spun yards and sewing threads,c4b07e95fb426c4fd5cd987d91b67d7a,spun yarns and sewing threads
1184,d00079f0-f62f-46a4-9e62-c076b55b252e,metal beams for the building trade,84503e14d3b749550bc826f2b6f0dda3,metal beams for the building trade
1185,24957e7f-77b8-4302-935c-1a5b09794b29,coated ball valves,fc9dfe8714afb5637ddf31a3eddaee73,coated ball valves
1186,a7d8b6ba-118e-4832-9558-973b4a1adb35,ball valves for high temperatures,0024bddc125233aa100f80f8134b06a8,ball valves for high temperatures
1187,6533da5c-484a-48b3-94cc-f946db180c21,valves for the chemical industry,3e8f481375195d312558033ac85c2419,valves for the chemical industry
1188,d511ae41-819b-4aa0-adf3-cd299acfe143,high pressure proportional valves,63aa5706fdd49ace9bb0159a64135f28,high pressure proportional valves
1189,a801bb37-4066-44fb-983b-e646f67d9d35,conveyed belts for the mechanical and food industries,,
1190,4fe44f55-cac8-48be-8137-e4413339c6e5,manufacture of mechanical conveys,81db93354f19e75cc5b61d8900f67e79,manufacture of mechanical parts
1191,98c9dc59-e9c2-4052-b178-511ef5ad4cd2,screw conveys,,
1192,47afc0ef-a86b-4756-b580-92c634ef226e,dust-proof knife-gate valves,e86b7f73ed07ea3019fae04a7b432867,valves
1193,c431d9a9-7306-45ea-b8cc-3a40f8ff882a,ranks for gates,,
1194,9d0f55c1-7661-469d-a1c2-24499407eeec,led traffic lamp,,
1195,051d018a-40b3-457c-a0da-f7cbabd4188c,manufacture of automatic controls for gates,869b15a628d29238bcc8a848644fb264,manufacture of automatic controls for gates
1196,ec3aa034-47aa-4c71-894a-7d861d9f2709,automatic for swing doors,,
1197,04098be8-85c9-4e5a-9ed7-969775e1cf36,nodular cards for gate automatic,,
1198,691039e0-0bc0-4fde-aa53-6cddb87dd493,restoration of fixture,ceccd308c3f2e534220b1c2e3feeb6ae,restoration of fixtures
1199,3360dcd5-a496-457b-b15c-2c1d7c0625bf,automatic door and gate repair,757ae72d6a66e0f3d2eb1c441bdd5c71,automatic door and gate repair
1200,2e8d7967-e31c-4542-91c8-698bd0438e41,recovery of wood,278731f9558583a7c030d65e0c8a280d,recovery of wood
1201,5cfabfb4-8034-4052-abdb-7d9eb2743c7d,rechargeable lithium battery,287e70ec62938d54aafc637feff8d657,rechargeable lithium battery
1202,0e0d7968-5589-4092-9161-c6f8088545a4,"cleaning, tanks and sisters",,
1203,bc5483cc-ad9d-4d6d-9631-a5443786afac,maintenance of automatic doors,6c78033032a7b907654fbde042c2b6dc,maintenance of automatic doors
1204,fd983ed0-a374-48f4-a1f3-64f18d0c7f79,machine tools for working aluminium,97c13142f00c328c22aa25b928ef9797,machine tools for working aluminum
1205,01a1ff59-852f-4dde-b182-2d83408aa5a5,hydrocarbon tanks - fire sisters,8edec2436dd0ace8da4b089490d95cb0,hydrocarbon tanks - fire cisterns
1206,ca66777a-4eee-4041-9042-1e8070c17a0e,bathroom chairs,3e87cb08d685dfbee4f364f261f5f371,bathroom chairs
1207,b4f8505a-a2ce-4745-90fb-95abd11294ed,bathroom mirrors,d1367656c8763e05ccce4cce6d255118,bathroom mirrors
1208,690759b4-9bf1-4404-b587-27ecaa038c1e,handle accessories,f7277216d0468bdc0ab077586a2dd290,handle accessories
1209,21071b0c-e676-4ce3-8dde-aac5e6abae79,electrical winding,e2354d352111ea3692d32c51ea7296bd,electrical winding
1210,57b476b2-c7d0-40a7-b7ed-c913487e96dc,winding for electric motor,6c155d9fa6d032a407b59ba9d2d97c0a,electric motor winding
1211,60dadef4-8cfa-41bc-8d3d-b9d2c620fe26,plastic antivibration plates,5b40353d59fc757b6583068e5c6e8eaa,plastic antivibration plates
1212,2b56a13f-44f6-48fc-a379-8ce24945c5f9,plastic vibration damning brackets for motor and machinery,,
1213,d0833865-b522-4496-b721-d34741082b81,antivibration carbolic suffers,,
1214,e71ee1c5-2513-4a17-81f9-554b38ec68bd,antivibration cylindrical rubber suffers,,
1215,72df931d-3c76-4550-a612-29d60c8d8187,combined structures,,
1216,be978753-365a-48f6-a70f-54ed2bdce4ff,educational games,7dac702c707754944dcb04454864255e,educational games
1217,8804738f-4000-4d24-b0ab-18c3649a9354,car baby seats,fb1b313bfc80b590aafb013bacd6ab77,car baby seats
1218,0b1aa6fc-ffe3-417a-a662-67ce8c9a4bf8,children's furniture and accessories,0d8c9711f74e176a88db11caeeea4219,children's furniture and accessories
1219,8ba957f5-da36-42cb-a193-a471fecaa099,folding shelters,e055980911b910d1386cf1aa672cfc38,folding shelters
1220,ab7f598f-ba12-411e-88fe-2259c573bdc5,fellows,c8243b04edcadc6578881d79c439e1a0,bellows
1221,cee89bb1-415f-4d1e-8e53-4e90bfba73aa,cable glands,5f63c3211c5185603c356c05cd471c44,cable glands
1222,b5951c93-16c2-44d9-b642-f74d288a7890,rubber rashers,e418dbe413aa76acdea68767cbdb769a,rubber
1223,1adf269d-9337-4786-9d1f-b16519b57f43,rubber - household products,ee78b641666cb53ea4ef4df638a14770,rubber - household products
1224,ea4902e3-8ab8-41b5-aead-17850f4c0396,rubber - products for the motor vehicle and transport industry,572fd451c34f8b479659fe3aadbde640,rubber - products for the motor vehicle and transport industry
1225,eb812cda-3617-4c0b-aa78-a8769a892979,rubber articles for industrial coverings,243e0e680e8843d69345948ce13d14a2,rubber articles for industrial coverings
1226,ee2b5e94-0975-4080-a39e-69bef960604f,custom caskets to design,e73f910638841dc9e158c861c979f9b3,custom gaskets to design
1227,8f8efa0b-2e2e-4237-b2cf-e4b2047b16c6,moulded rubber articles,47808ffeee121d776d936d9c3288bdd7,moulded rubber articles
