,products_id,products_and_services
1071,31d8ca45-cd43-48ad-aff1-92f3f098add4,caustic panel
1072,5bff950c-9668-4f81-a1fc-cb1f21f1028f,office desk
1073,662fcd7d-2292-4b6a-adc4-5c76246b3b0c,air conditioning vibration damper
1074,d0ad7c4f-47f4-4825-9472-353b62faa841,brackets for motor and machinery
1075,a41e5b3d-2ed9-412c-b837-d9572acdb6a9,"paint, naso teach"
1076,e071bfe2-77be-41f0-af1a-610487c02ef7,vibration damning products for construction work
1077,41c55c0c-cc32-4f20-8f88-9a44d3303cf8,aids for the disabled and orthopaedic articles
1078,eac39c8b-e6a9-4b19-b0c7-25e1ae33982e,relaxation armchairs
1079,f7479a09-bb22-4599-a57a-b22a9d9b09f8,chair for the disabled
1080,7ac6294c-8374-497b-843a-d423d1ca17d8,renting devices for the disabled
1081,4d017308-05a6-45ad-8510-f0ac75ce9ed9,orthopaedic aids hire
1082,0d8361e5-7b75-4b1a-8622-007e532f0191,orthopaedic bed and accessory rental
1083,63bdfde3-a4c4-41c4-ae62-883798f6b18b,food sending machines
1084,eac72d0f-fd2f-411d-bb2f-a62b8b027725,plunging fitting for the building industry
1085,983941fd-40a8-4dab-84cd-a53e35dc7ce9,looters with boot
1086,0cfc824a-a9ec-4fe8-a557-7735c1ff828b,chemical we hire
1087,a4148157-38ec-4b51-a023-9324a3fcb882,additions and pigments
1088,48164a7e-8cde-493d-94b3-02601bd9a5dd,collection and transport of non-hazardous industrial affluents
1089,cf261c8c-e18a-44da-9a8f-6401cc5d1c27,equipment and accessories for heating
1090,bcde09f2-1239-4867-8e39-d64aea2db225,air filters
1091,8834f099-e042-408e-b233-ec4b1e09f4b1,crane trunks for building
1092,80595bcf-c841-4872-9e1c-2c8e52a03159,"wheels, castor and tollers - rubber"
1093,f110733c-9d33-4391-b7ef-9658b6484ef5,photography and cinema - photographic and projection equipment
1094,b9983ec4-93f5-4bc2-a6c5-0285db6de32f,building material additions
1095,e80c0803-3131-4e20-a66c-393a400d349b,fall prevention system and equipment
1096,07f97cbe-5297-4b53-8caf-eb078e77cb5e,manual tools for the building industry
1097,5908e1ec-14ef-49e2-aa7c-3e5742443a5a,non-lowered hand tools for the building trade
1098,3f0070f5-4537-471c-94ff-91c8b5f8b75a,painting and enamelling articles
1099,37ccea1d-06c3-4b7c-b71f-ebfbfeaf3151,testing composite materials for building
1100,1af2340e-f2c9-4473-97f4-bce1bd36ae4c,structural monitoring of old and modern buildings
1101,a5c65713-14be-4845-aa03-77bc91eefe0e,material control and analysis laboratories
1102,5fc1cba7-5949-4dbb-89c6-4277e37e3669,tests on building materials
1103,a277c545-f622-42e8-af9c-331819105ac0,product quality mortification
1104,4e237c20-de59-410b-b14d-be575fb12596,lifts and hosts for the building trade
1105,2e22d13a-43fc-4f25-9b67-06114a22220e,extruded plastic profile sections
1106,cb5d5a07-cbee-44b6-aa09-f8b9e612b3d6,"tools, rheumatic"
1107,1c53889f-4579-4348-b8cc-9fb60e4e7ef8,packing articles
1108,95eb4ca3-cf6b-488e-bc4a-473efee28910,tumble polished stones
1109,a007e3c4-8b94-4ad4-895f-5e17951114f3,iron renders for reinforced concrete
1110,5cd28b9f-3a5a-4cba-a77d-ba3eef83cb90,chemical thickened for the food industry
1111,2c051411-059d-427a-ab4b-1ce2f845b9b9,electron beam wedding - equipment
1112,07bf6f7d-4baa-4dae-88ef-b4bab7b67c87,bus shelters
1113,9d486646-2031-40a6-863d-730cb90e43a1,clay blocks
1114,69683cdb-7dbc-492f-bdfa-b57fc888a811,blocks of cement
1115,e534fbef-ceaa-4f1a-8368-2ef125ab3c0a,corner blocks
1116,cf2146df-361d-44dc-a41a-a376c6834181,building blocks
1117,f5f5ac8c-7194-469f-a872-fdcc256f9929,holiday apartment block
1118,9d8967a9-5c20-422e-875c-3b39759848ea,holiday houses
1119,cd7f4778-26f1-4f01-8c41-0ce2679b1b47,painless steel chimney flies
1120,ec1c3f04-446c-461d-913b-216aa96e35e0,flies for buildings
1121,251b19a7-b759-4d7a-bf26-e0f99a4aa98f,industrial chimney flies
1122,1c7cd3a6-4b9c-4ca8-90d1-4274c733c96f,construction of flies
1123,9453221c-9d79-4197-a92d-7357ceacffa6,rolls of every cloth or paper
1124,8de0f5ed-2d39-49be-a84b-5cae3e6d1324,smart switch
1125,5a65fbc6-4836-42f6-8737-bb79f91a70d5,plate rolling machine
1126,9b9d9497-b817-4778-b568-791146dc6bf0,"fascia, bolding, round"
1127,01f63037-05a0-467b-8c68-c4637b0fc4bd,sections for the shipbuilding industry
1128,4ffc0836-22cc-4e72-96d0-00580a6b19a8,galvanised sections
1129,911590cb-cdd8-430c-b045-18aa8454a08f,special sections made to specification
1130,77d10005-5831-4b0c-a040-ec7f4db760b1,elector-welded network
1131,390ddeab-6c1b-4b19-ab59-27f73927e7f7,keys copied
1132,24ee0ec5-324e-47ea-bd3b-a307116db69d,wire fencing
1133,75edc555-33f9-4e20-9302-c6b4c00f7e81,appealed and laminated iron wires
1134,112382d5-265a-4952-bbb8-825c03584745,foundry bells
1135,614cc4ba-ea9a-4b3e-b232-cbb7bf9144b9,fencing - equipment and supplies
1136,0e86807c-f371-4dea-9ac9-c2a0bad12199,accessories for milking machines
1137,32d3b9e6-141b-4258-a852-8167d9f73de9,electrified fences
1138,5ab4540e-fa93-4372-8d84-fe1eaa5d737e,expanded metal plates
1139,b484b0cf-f90e-4053-b52f-826f56ce9c1e,galvanised fences and panel
1140,9c819c82-4b52-460a-b688-9feb46368cea,punched plate
1141,d262e46b-652f-44de-a751-2eebfcecafea,iron products
1142,5456b697-90b0-4879-9b68-fa2e98071d6e,nails and tracks
1143,00f471f0-0757-46da-92db-3eabe395ec51,galvanised fence
1144,a4fc0904-b04c-41d1-8a4d-f6c985ba651a,low carbon iron
1145,47892cba-20bd-4410-a117-1b21d1d38641,adhesive and double-sided adhesive foam tapes
1146,ed2acc66-7e5e-4371-b881-cefd976d5225,glued and peasants
1147,90e15a0c-fc9b-40fb-967e-d594bd268d80,heating burned for building
1148,00323f94-d827-43f9-853c-89e735509d0e,burned for water theaters
1149,ef715b14-ac62-4e23-a170-6c13e01fec8b,burned for professional cookers
1150,a7e06123-3c02-402b-bfa3-d9448a358ea9,burned for wall-mounted boilers
1151,263c739c-fb5e-43c3-9dfe-8cf55a6d0976,atmosphere burned for stoves
1152,e3cc55d7-d2b2-40a7-817a-0b292a43e622,atmosphere burned for floor-mounted boilers
1153,095fc9e3-05b4-434c-868e-844360e1ea64,atmosphere burned for heat generations
1154,5cc227cf-6bb4-475b-b125-46aee5541b6d,furnishing lamps
1155,1d3899aa-bc4e-41ee-a292-586d9b81770d,lava stone shower enclosure
1156,b4325ef2-9e09-4724-861b-76af9a3ca0f4,biomass heating
1157,4925dad0-e2b8-4788-a781-d493397b8534,thermo-rite fireplace
1158,8423ee87-659a-4aaa-907f-e76adea31286,fireplace rates
1159,8c4cf75c-a8c3-4da6-b753-a625dedbad49,chimney cleaning
1160,8a3417d6-48fa-4107-9e83-9d2c3189236d,fireplace for heating
1161,72cac4e2-32b1-456b-80c4-0ecda96358e3,chimney sweep
1162,f0706472-72b3-4508-ae28-84a869877971,removal of insect and bird nests
1163,178418f5-f961-48c1-a6f0-9abdd610e95d,raised floors
1164,fe0239cf-9a75-4173-b1f9-e68ce251daec,raised floor supporting structures
1165,78bfb42b-a3ab-426c-93a5-83e7e22098e5,engineering studies for private and industrial electrical systems
1166,107a0f26-a781-4dcb-a956-3d27767bed19,assembly of steel structural metalwork for construction
1167,45526b87-b215-4633-be52-42685784298d,"fabric, nonwoven"
1168,eb5cd7d7-8eb7-49d3-9cd7-c1e0c76fd6a1,floor mat for operating theaters and cleanrooms
1169,359e473e-8693-4980-af4d-cd0a32da0571,plastic industry instruments
1170,6a2511c8-41cb-4527-a506-80fcee3c606f,"filters for cars, worries and construction machinery"
1171,3ce485ee-0447-40ca-8bfa-34bae085ea46,faltering cartridges
1172,fa3ad51b-2a8d-46f3-83ea-94e197ef5032,self-cleaning filters
1173,5335fc0b-ffba-46dc-a7dd-ce6ea2880d65,flood protection systems
1174,eda9a788-3a27-443c-86e3-26ffa9d23645,heat calculation
1175,4255a0dd-f03b-4f3e-8022-c45cc1647aae,patches and bolts
1176,d025069e-9663-49c4-bab9-1585b4f1a978,arched frame
1177,76fc63e5-1627-4592-8533-a7f057b59713,coloured aluminium joined
1178,ca2d82a9-339f-45ee-bbb3-f434ff6bf7ec,cleaning - steel and metals
1179,2fcf5247-d803-480e-b4aa-b3171ceca30f,iron plates
1180,6686dcfc-3c6b-4728-a698-a909373e1e34,lamina material for door and window frames
1181,f36a993f-8ce5-4f68-b3ad-7a89cae9b530,automatic for sliding gates
1182,b3a76526-18ed-419f-9cc9-8b0d23cb7a40,wrought ironwork
1183,e1af4e89-a79b-42ab-8248-fbe8c58712e3,spun yards and sewing threads
1184,d00079f0-f62f-46a4-9e62-c076b55b252e,metal beams for the building trade
1185,24957e7f-77b8-4302-935c-1a5b09794b29,coated ball valves
1186,a7d8b6ba-118e-4832-9558-973b4a1adb35,ball valves for high temperatures
1187,6533da5c-484a-48b3-94cc-f946db180c21,valves for the chemical industry
1188,d511ae41-819b-4aa0-adf3-cd299acfe143,high pressure proportional valves
1189,a801bb37-4066-44fb-983b-e646f67d9d35,conveyed belts for the mechanical and food industries
1190,4fe44f55-cac8-48be-8137-e4413339c6e5,manufacture of mechanical conveys
1191,98c9dc59-e9c2-4052-b178-511ef5ad4cd2,screw conveys
1192,47afc0ef-a86b-4756-b580-92c634ef226e,dust-proof knife-gate valves
1193,c431d9a9-7306-45ea-b8cc-3a40f8ff882a,ranks for gates
1194,9d0f55c1-7661-469d-a1c2-24499407eeec,led traffic lamp
1195,051d018a-40b3-457c-a0da-f7cbabd4188c,manufacture of automatic controls for gates
1196,ec3aa034-47aa-4c71-894a-7d861d9f2709,automatic for swing doors
1197,04098be8-85c9-4e5a-9ed7-969775e1cf36,nodular cards for gate automatic
1198,691039e0-0bc0-4fde-aa53-6cddb87dd493,restoration of fixture
1199,3360dcd5-a496-457b-b15c-2c1d7c0625bf,automatic door and gate repair
1200,2e8d7967-e31c-4542-91c8-698bd0438e41,recovery of wood
1201,5cfabfb4-8034-4052-abdb-7d9eb2743c7d,rechargeable lithium battery
1202,0e0d7968-5589-4092-9161-c6f8088545a4,"cleaning, tanks and sisters"
1203,bc5483cc-ad9d-4d6d-9631-a5443786afac,maintenance of automatic doors
1204,fd983ed0-a374-48f4-a1f3-64f18d0c7f79,machine tools for working aluminium
1205,01a1ff59-852f-4dde-b182-2d83408aa5a5,hydrocarbon tanks - fire sisters
1206,ca66777a-4eee-4041-9042-1e8070c17a0e,bathroom chairs
1207,b4f8505a-a2ce-4745-90fb-95abd11294ed,bathroom mirrors
1208,690759b4-9bf1-4404-b587-27ecaa038c1e,handle accessories
1209,21071b0c-e676-4ce3-8dde-aac5e6abae79,electrical winding
1210,57b476b2-c7d0-40a7-b7ed-c913487e96dc,winding for electric motor
1211,60dadef4-8cfa-41bc-8d3d-b9d2c620fe26,plastic antivibration plates
1212,2b56a13f-44f6-48fc-a379-8ce24945c5f9,plastic vibration damning brackets for motor and machinery
1213,d0833865-b522-4496-b721-d34741082b81,antivibration carbolic suffers
1214,e71ee1c5-2513-4a17-81f9-554b38ec68bd,antivibration cylindrical rubber suffers
1215,72df931d-3c76-4550-a612-29d60c8d8187,combined structures
1216,be978753-365a-48f6-a70f-54ed2bdce4ff,educational games
1217,8804738f-4000-4d24-b0ab-18c3649a9354,car baby seats
1218,0b1aa6fc-ffe3-417a-a662-67ce8c9a4bf8,children's furniture and accessories
1219,8ba957f5-da36-42cb-a193-a471fecaa099,folding shelters
1220,ab7f598f-ba12-411e-88fe-2259c573bdc5,fellows
1221,cee89bb1-415f-4d1e-8e53-4e90bfba73aa,cable glands
1222,b5951c93-16c2-44d9-b642-f74d288a7890,rubber rashers
1223,1adf269d-9337-4786-9d1f-b16519b57f43,rubber - household products
1224,ea4902e3-8ab8-41b5-aead-17850f4c0396,rubber - products for the motor vehicle and transport industry
1225,eb812cda-3617-4c0b-aa78-a8769a892979,rubber articles for industrial coverings
1226,ee2b5e94-0975-4080-a39e-69bef960604f,custom caskets to design
1227,8f8efa0b-2e2e-4237-b2cf-e4b2047b16c6,moulded rubber articles
1228,32ac6a4a-3072-4747-afeb-e2fb6d570fc9,technical articles
1229,c1598af6-7b40-47c3-9d53-0a125317394c,mould for shoe factories and shoemakers
1230,d30c0be8-200b-49ab-bfb5-854f2dc40c36,applications for the rubber industry
1231,99af9880-d12b-490e-9bf9-3e1ac49ba387,compact cooling fan
1232,0c2c0aab-b618-4755-8169-d54bd636fe41,cooling fan
1233,447651f1-6d28-41cf-8056-05a66f5399a0,shaded pole motor
1234,08f6ed68-870e-4e4a-940a-513511fcf537,marquis for trade fair and shows
1235,b6f55f51-b31d-4b31-9320-5277dfd8e92a,paint for industrial use
1236,d5c8399a-bada-4dc5-bcf4-e6f2d83984e7,points for plastic supports
1237,622ffc7e-f397-48b8-81b7-d40f48a2cc29,painting of wood
1238,862e1812-9dde-4777-bf7f-e29163669da9,"furnishing, cushioned"
1239,3f5ad94a-9bf5-416e-9856-b504a967fa07,supplies for the hotel industry
1240,bb270ae8-31fd-4062-92c1-b0ba8c3d0b83,building canvas
1241,2e54764e-07a0-4acf-b0bd-0bf9fea6f2db,"shades, vehicles"
1242,953185e4-4ebe-47e4-a8b5-4868bb33f791,powder coating
1243,bfe752a9-4d2b-40ba-90d9-24080e65d96d,epoch powder coating
1244,7f247a59-4575-4654-b57f-3e746775dd26,polyurethane powder coating
1245,776b3967-eb7e-4f90-8892-5193cc5c1de6,steam baths
1246,e3872ebd-bcb5-4cd8-a542-fba56fe74385,multifunction shower
1247,cba9ffce-1ce5-4075-aa80-12292e22fbe0,chromotherapy
1248,c3b2c041-c70e-48fc-a4e7-bb8ebb198add,"towels, bathroom"
1249,b5eaadc4-cb76-417d-ad61-31987c15ff6a,bathtubs
1250,11bc141e-e6db-4b11-8eba-f37f8e0d3050,we's for stands
1251,04745bb3-e789-4092-bbb7-345f7087a08d,custom shower stall doors
1252,4f8cd40c-19ad-4339-8341-e8bbcff97ee2,shower cabin with sliding door
1253,00408918-a66b-485d-8b91-b3907a63f91f,granite block cutting
1254,3c3e91d8-4878-4b48-be83-0c566963c16b,"other materials - slate, quartette, sandstone"
1255,46205a7b-0d3f-4504-9b5f-c6af4b543d01,artistic marble working
1256,83989009-e415-4693-a07c-1667ceead137,"stairs, foldaway"
1257,8c5ed209-8f70-4a1b-b869-23657f822127,prefabricated stairs
1258,dec673fc-7181-416a-9a82-848457f59c8f,stair tread
1259,f16fa473-125b-49b0-9d54-4d8b51492b10,wood and semi-finished goods
1260,824f342f-86c9-4ccc-b5b8-40a70ddc1f8c,traditional wood floors
1261,abe11c84-215d-4505-908b-fe7655678140,cut stained wood
1262,5b0b3252-597b-4538-971c-96e522b40d1d,planed timber
1263,cce3559a-a94f-4c40-b74c-16b66e380073,manufacture of stained wooden centers
1264,2632c974-065f-4b9d-bc38-a1f08b69a1a7,suppliers for tailors
1265,bd58b0ce-af37-4939-8a19-6b8d53b48571,baby article adding
1266,49987098-380a-47d7-977b-3621277b75c8,cutting and folding textiles and textile products
1267,387cb411-9456-48ff-b8d3-eda7c8df307b,curtains for interior
1268,b6a6a87b-d9ca-4d40-baa7-4232a5f1b67c,clamping states
1269,b09e7466-a2de-484e-a892-40277345a0aa,vertical blind systems
1270,35091ce8-ec70-48e8-8ab2-cfd2225d2c88,solar protection
1271,2afafb70-f38c-4898-88b0-cf15fb03aba6,curtain and blind systems
1272,cbe6bae4-c4c1-4974-8eeb-5d9dfdd8d361,condominium wings
1273,39f59ac4-5545-47bb-a576-0893ab4a7c18,wood harbors with removable canvas
1274,ce7081ee-ba00-4634-b1c4-e0ab452c27f7,shelters and tents for cases
1275,bc9dab23-f821-4357-b5b3-6bdc6a83da56,"tables for hotels, watering and public premises"
1276,904e9be6-874f-4140-acae-5fa134f194d9,telephone boxes and booths
1277,04088b2e-dfef-4526-af0f-af578f8e40c8,shower accessories
1278,7fcf57be-0f73-4d2c-a0a3-ee3c508aff1b,waste transportation
1279,8b3d49ea-2e51-45ca-a2ff-4156f7d1363d,inflammable drums for senate system cleaning
1280,11f7bfbd-6507-4e13-b5cf-67c9de2976e1,portable chemical toilets
1281,0505c348-7fd9-489d-8c90-03743f581df7,barrier hire
1282,265c0f05-352d-408a-a1c5-999300fc8a37,cold pressing
1283,fa690dce-17e6-476b-bf4b-6902284f6d86,turned small parts
1284,066b8918-5670-40c6-a9fd-e077144baa7f,turned small parts for caps and fitting
1285,50b26238-355c-4ece-a956-01e0b9efb705,turned small metal parts
1286,81a7290c-9c27-40fe-9dcc-d78d466080c8,manufacturer of chemical products
1287,bfa8c1b4-cee0-4f09-a8c8-63a075d809f0,asphalting
1288,b2e91399-8b29-48da-8a49-5baca600ba35,road carriage warring
1289,47e26551-c843-442b-8dd0-7a9a70bd5de6,cookers
1290,f99a8a87-f344-40bd-aba2-4c6748821e25,crane hire
1291,55b59c87-a331-4723-8b23-0a3b5331aab9,newspapers and magazines
1292,1ac5bad0-df35-4fcc-9d21-ab37ab292d22,stone coverings
1293,8168f87c-154d-4170-bc51-05d45f27c232,gas leak detector
1294,5007d6b9-a406-485b-94aa-d019cc860fc6,smudge and senate bias recovery and production plants
1295,db34723e-d239-404c-978a-1c4acfe993da,"sculpture articles, wooden"
1296,f6480341-3e50-4224-b626-cf4ef9fc68b9,cleaning bearings
1297,853b8f53-f87e-4629-a4ec-f5918ae00f32,laying of land water mains
1298,3ba03bfa-529c-4191-a947-b56b4b2047a5,leaking and dispersion rings
1299,ca9df34b-ada3-4e02-baf7-8b180125f3f0,pantyhose and stockings
1300,e7fbf69e-e3ba-4750-b384-5a60babc43ea,production of women's stockings
1301,5c983b01-fbfb-4e54-b17a-0da19262c2da,women's socks
1302,d6e615c2-e7e0-4c0e-9bc1-50c1115786e9,stocking factories
1303,9cebc91e-0043-4864-8519-7c5e53563485,reaching powder production
1304,a4735554-8947-4a7e-98f4-cb4ce8d2ea64,production of hydrogen peroxide
1305,38cb6e4e-11cf-4a36-8e50-96445ebcd836,production of hair reaching cream
1306,ba0326fd-7999-4555-b6c3-76cbaa4c0f8f,production of foot and body talk
1307,b331d2ce-efae-47e6-bdfa-0677d71bd04a,production of nail polish removed
1308,353afd97-c300-4059-b6ef-e9187e7ef6f9,professional beauty products
1309,c3ab8bc8-0403-41bf-a824-79afb968fe84,overcoat protector
1310,064d1f6d-79b1-468c-8334-b20e4ba8941c,finishing work using numerically-controlled machines
1311,1bd2dd3f-92ea-498f-8e67-9976edb40156,non-serious metals and allows
1312,74c658f2-c90b-462e-b4db-df5c351356a7,all types of framework
1313,909c7400-154e-4ab0-85c8-e7da989708ec,flexible couplings
1314,b7ad50b4-bbd5-4991-a9b5-ea38192a9727,finishing work on natural materials
1315,da4fec16-26d5-477c-9ff9-00fb8025009f,qualified staff
1316,27b06bcc-8ff2-4f6e-adcf-649689a80667,silver-placed clothing accessories
1317,3a985450-2fc3-4ae0-9d9e-4d8a0609b7bf,gold-placed bathroom accessories
1318,318231f2-dfa2-4afe-8e65-dfc6d786f0a4,brass chains
1319,43f66bb0-84d8-4bdf-8f28-08b6666843bc,gold placed jewellery
1320,3a00204c-2950-4114-ad78-926bdcf67abc,silver costume jewellery
1321,b8f2e71d-926d-49cf-9ef3-cdb940488444,dance wear
1322,ee8e54d1-aabf-4a5d-b372-357e2d60a858,dance rights
1323,91d7027f-c15d-4134-8743-4ee9d1b5fd77,synchronised swimming suits
1324,f4345758-b9eb-430d-a801-89962be82b2c,"art, fashion and costume workshops for theatre and dance"
1325,3d8ac9de-ce56-43c9-ab64-2ad19bf9c76e,spotted corrupted container
1326,fd6fef2b-7d31-492e-843a-b2238fa0cb78,wooden crates
1327,49f9e014-b7c8-4d84-98a3-161fc577fd9c,ball bearings
1328,7e1b7ffd-a7f8-437c-a076-1c33a56e3b99,straight bearings
1329,0bd5d765-7784-4eef-a8c4-8daa4981c9a5,animal bearings
1330,0a9217e1-7224-48f1-9391-52eae6c36521,basic bearings
1331,39c4dffb-85d6-49a1-ae0d-6cf29ce75ea7,com bearings
1332,dbb7e1ec-eddb-4f6f-901b-d58dc3e7767a,basic food preparations for ice-cream parlour
1333,7a8d3452-cef5-482c-a03b-8c3c8db9c330,items for pantry shops
1334,78929c54-6fe3-48a8-8b7a-6afcbb25fe4b,ice cream bases
1335,d6232df3-6a3f-48f2-a058-153a682d89d8,supplies for pantry shops
1336,af8209b3-6f5e-44b1-a1e1-5aee168164b9,confectioner
1337,82e9ea62-ec19-49aa-80f8-30926a2dbf4f,raw materials for pantry shops
1338,55341317-8ea9-44f3-800b-e35b68a1462b,raw materials for ice-cream parlor
1339,db4f3983-5812-40af-8762-08382ccd64fe,preparations for ice cream
1340,7a95e30d-accf-491b-bd00-5dc2505d3bf3,semi-finished products for ice-cream parlor
1341,57814662-17a4-46ba-8fc0-473c3b7428ac,hot forming
1342,3eef7c17-8613-4c8f-9e06-d45d6d3def0d,gear holding
1343,a1586d50-68bd-4199-994b-78c1f9434099,extrusion holding
1344,e41ec6dc-a17a-4c8f-9bef-3b829a0d519c,crown forging
1345,c67ee078-0d95-4ada-b42b-24390955b481,chemicals for the shoe industry
1346,621fa714-a7e5-4a27-a48c-e32c5e2baa18,dreams for shoes
1347,2437d68f-29d6-4fff-84d7-c7ab0522b8df,seizing for shoes
1348,8c95b5b5-0a03-4765-af04-6719e0a9d960,"foundries - copper, bronze and brass"
1349,25cdda8a-bf8a-4590-8edb-ffb29b63dfeb,beryllium copper
1350,ce4043c1-55a6-4efd-92fb-13c3e84da7ec,textile finishing
1351,8a0abe22-1a48-4b33-8242-3b4f7c24a7d8,second hand textile machineries
1352,8ecabfc2-2172-4b22-a69d-a7bbd83f037f,consulting for textile finishing process
1353,1a220b71-bb72-499c-ae0c-1b4397c97aaf,mechanical surface treatment - machinery
