,products_id,products_and_services
5465,b2b0ea1d-b578-4b28-beda-7c5996b9e7b8,plastic brush heads
5466,e940a292-4a3a-49ab-9851-ba87bc767c56,climbing brushes
5467,518744fb-c9cd-49cf-a876-e51a967351d1,glass brushes
5468,f0fccc98-2697-48c0-8061-c66da62b064a,household brushes
5469,d9b9a1d1-9844-427b-beff-7e61c0e9c480,"household brushes, customised"
5470,d0f0b7a8-3a6c-48e5-91fe-65a640173c48,glass flanks for laboratories
5471,dd1e8d97-a944-4122-9f20-00c445756398,painless steel bottles
5472,c899d5c8-802f-4ef9-8667-3ec351b66cb0,thermo cups
5473,885c5ca1-2f34-4dae-8347-b85e074ad7bb,in-mould decoration (mid)
5474,0c4a18da-cb84-4f11-ba72-c1939f9c53ea,plastic injection parts
5475,cb66e72f-d4b2-49e3-8066-facea7ee0c30,neck glass wars for canned food
5476,30815cb1-ae93-4c8a-b8cc-1fee3a794f33,wars for food industry packagings
5477,e2e7af35-e96c-407d-ba55-71d13026a754,glass soundproofing materials
5478,305eece9-9f39-4e2c-a8c7-d49313307a19,plood panel for noise induration
5479,cbb934aa-423d-4f80-9cf6-968863381b5c,steaming surfaces
5480,387af344-79d8-4696-afdb-f56404661136,"plastic, printed"
5481,4c373c1b-4d72-420d-8ff6-52d2fe1d0fe2,"light guides, plastic moulded"
5482,ab0b2163-b54c-4344-bc96-e110f45625f2,metallisation of plastic materials
5483,8cc2b3a9-6b3f-460f-9e17-29af078e781b,foot care instruments
5484,4b979a78-05fe-40e6-a1dc-0a17b449bead,environmental and process measuring technology (gems)
5485,cc9ddec8-5814-4327-b0db-d7ff6c8048ad,to analysis
5486,e5635380-ced1-4191-a6b1-452b6aaf3db7,industrial gas analysis
5487,84e902e9-d7e6-4186-9580-21d586b48523,process measuring technology
5488,0ae5a25c-a352-49ff-a8d8-764cfe6d3a30,bias research
5489,5f3db525-ab62-4a51-84ea-085e2122bf19,shooting glasses
5490,beefa551-5df4-468c-b555-1a59f6ff77ec,glass microbes
5491,17ec1777-5051-435a-a414-6bf18bff72de,hot galvanization of tubes
5492,a77072f1-a664-481e-bec6-68f5022d4219,snow stopped for roofs
5493,0f5b7de9-1a60-48bb-8f89-2e758c1eab00,work for the chromic industry
5494,de8d70d1-d64f-4b65-a164-0bc1f26a99c1,purchase screening machine
5495,08d11508-793c-48f7-af13-1c87be81f2b5,used screening machine
5496,bbf767ec-c3d5-4a7a-b2b0-f4cb8f196670,soil screening machine
5497,74f7ca66-bdd7-4e42-b2c9-15bd91f09811,purchase soil screening machine
5498,66d0571b-3cf6-4e55-b0cf-76dfb35dc803,manufacturer of screening machines
5499,76fb7393-1a51-4b76-9dc8-f5e7e6a97c9c,purchase used screening machine
5500,b691e37f-caa6-4882-8624-d6906fe1f7ec,electric vibrating screen
5501,d8f9adb7-8e7f-4695-89ea-3618f44f78fb,floor restoration
5502,8378e155-396c-423d-b046-2db221f4965b,quarry chalk
5503,7300ad3f-05f5-4fa8-8920-e44d091e0ed7,natural gypsy plaster to make player pal boards
5504,b3807829-38a0-44ae-a63b-0a093e1c61ea,coloured mortar
5505,ed88c346-f0a5-4665-9c53-09b7200f382d,supplies for the ceramics industry
5506,4189b3e7-0046-4412-a4c5-bef3f7b75164,first and second choice steel
5507,b69da874-6b84-454b-a31c-0d5bce4bd1a6,issue of certificate of conformity
5508,5bcbcc48-24f5-4f83-9d38-77ce54a917a9,painless steel structural shapes
5509,5b0e451c-627e-4f54-955e-a7384a122ca7,chromotherapy
5510,78c0c566-1ce4-424a-ba15-719d7d118a09,electronic display in led or led technology for outside
5511,5752c238-3764-4b60-8759-6658f8d30fd1,sheet plate trade
5512,4d1459c4-9f7d-4d13-86db-a396f9ac193b,merchant finished steel bars
5513,6ceccb92-6e67-4fb5-8731-7e7a5bd1d7fc,low temperature steel
5514,5a4a35ba-450e-49f0-8d3f-ac4ceb449ceb,clothing export
5515,7e3b4eb6-3a55-43b4-9368-531bfc062a78,rods for concrete
5516,bb45e360-5ace-40f7-9ef6-325f6f3e8adb,iron renders for reinforced concrete
5517,fa3212a0-a5e5-487b-a712-125f3f44db5e,high allow steel
5518,cbe00278-d05e-4170-8991-e9a4e866ab3c,polypropylene sheets
5519,667e2041-b8c5-41c2-9f67-2415f7c9bb1e,treatment of industrial smells
5520,8744254c-0939-4f65-a1ac-80fb5f61ba59,moulded sheet metal parts
5521,afb0a345-75d5-4501-aa67-3b3beea15cb0,gear teeth grinding
5522,dc54568d-5be8-425c-a0ea-49234fb0ddba,high bar stools
5523,7c1ffa0d-9345-49ec-ac35-748dc74d7bec,public building furnishing
5524,b31a3327-ec68-4de0-bfb2-9f0e7d228f77,heat exchange cleaning
5525,af149315-9b3a-4ada-8401-12ad9fd2708b,picking of aluminium
5526,499c046b-388c-45a9-86fa-dd2797c55ad6,glasshouse covers
5527,6671a4d2-1bc6-46d6-8f48-867eeee1303b,folding machines for bookbinding
5528,a5710eab-3d15-4230-997d-615373707541,aluminium and titanic for sheet metal working
5529,b2fe3599-a989-498a-bd94-aa0aebb80e26,allows for dentist
5530,37d3e2db-e009-4e80-b10a-584731a5afe4,fabrication of metal roller shutters
5531,09eb9b02-b2bd-44e4-b947-d052b5faad95,maintenance of metal roller shutters
5532,d557e216-98fb-4098-88a4-57869c847bd6,heat dissipations
5533,a71e2b1e-646f-4250-97eb-2375013e4a73,short turned parts
5534,530ff55b-c943-40ef-8973-0cc0d3197e02,and turned painless steel parts
5535,c036ed9a-e71f-49f7-b94c-ff639c0353a6,and turned plastic parts
5536,b8cfafac-537e-4b07-a927-d33f85c9cf20,and turned nonferrous heavy metal parts
5537,f9531f8a-0d4c-4e02-b2cb-fd0ed0a6012a,sandblasting interior and exterior building surfaces
5538,af81c189-aa6a-4680-a3bb-dd5c000d55ae,industrial business associations and federations
5539,f33ae101-0cd4-461c-9f5a-4038dbc3a9e2,wire cloth
5540,296471f2-0a61-412c-9288-5231c6735344,metal wires
5541,ce868800-ce5b-4715-a23a-8359c5f07438,baking mould for industrial baker products
5542,67ce87b0-8f5c-4cd3-92fd-1ead01be4462,cake-setting rings for baker production
5543,30c2d792-5821-4e15-86c1-bd49e26c4c59,sheets and pipes shaped
5544,4ecdc3df-603a-4e26-979e-c45341ca9f49,conical rashers
5545,8d70e521-c14c-4095-a44a-8479e74dd2c2,and turned brass parts
5546,60b55d68-e0c9-4e40-b62c-aeb0fdc4e638,one-way restrictions
5547,e4205436-6db1-42f9-9b7d-1adfda9bcd72,development of safety products
5548,f182113e-56cc-4722-a955-35e81047eb21,assembly of electrical equipment
5549,f0ecf605-ea69-4929-84a6-4b7182447243,goods repacking
5550,aab5f9e4-ea5d-46ec-85bc-d0194c3c918a,manufacturer of painless steel manhood covers
5551,0d6a338a-6076-47bb-85e7-287f3b459938,watertight watch for tanks and bankers
5552,29553604-9271-48e9-8914-2bc634281a8f,painless steel oval watch a
5553,27e3fe7d-861d-4b95-b2c7-1caf4da44e31,painless steel rectangular watch
5554,8a93dfc9-3acb-450d-a73f-08dbe3b9bcc6,painless steel autoclave watch a
5555,14f789bb-1a0f-41c5-ae80-a2a50b6ba3d9,aright patches without pressure
5556,c87ced2f-e319-4d0a-834b-55f302eee749,multilayered pipes
5557,b6d78d20-7aa6-42da-b26a-6007020c11d5,multilayer pipe fitting and connections
5558,419a68f9-794d-4cae-b859-c00bcfffddfd,copper allow turned parts
5559,830d9f73-ad9c-463c-8a53-b8f7cf328149,treated bushes
5560,f0717184-46c3-4fb6-ac93-a35f99a44a2d,industrial boring machines
5561,f02d1f38-2458-4c36-beb2-6a72256cdbb8,laser wedding device
5562,c77ca47b-c53f-4918-9f26-379dd6789d73,mobile laser wedding devices
5563,ee81f5a3-8dd7-411d-8f5a-17358c7f0a97,mobile laser wedding
5564,ae111e74-22a4-47a4-b398-da4dcaa15067,machines for laser wedding metals
5565,ded869fc-4a5f-4671-be71-1c85436938f6,contract wedding
5566,09ccd5b7-c262-4755-9bb7-fd2bc4ae8b94,painless steel welded structures
5567,214f7d2f-11ef-48e6-8a12-1375cfecc0ac,aluminium sand casting foundry full automatic
5568,4c17f4e4-4b3e-47e0-89dd-299bc56b1db8,green sand and chemical no-bake sand
5569,88b4dbd6-a722-4f0c-bf75-0bf695cabeed,core shop 6 automatic shutters
5570,3d1e7262-6d51-4e7a-b48d-9b3dc34328e5,gravity casting machines
5571,63a84c93-b8db-4b4d-94ac-7e1254e55157,strip finishing systems
5572,f1ff4d0c-6267-4ea8-bbe7-d52a539a5647,galvanic chemicals
5573,be605b70-f812-42d7-ae08-26e94b364420,surface pretreatment systems
5574,a1e80669-6ee6-4800-a171-7fc9e9149fbe,plastic gutters
5575,a91e3088-1613-433b-bf83-0f422885aeeb,chemical nickel surface plating
5576,98b1a75e-41ff-477f-b55a-1b33d07660d4,injections
5577,143875f5-aa7a-4496-b60c-4a521d93a18c,fitting act. anti b 16.11 and miss s 97
5578,cbef3f91-d63d-4891-97a5-8dac4b9b71d6,waste gas heat exchanges
5579,ede112d8-1615-4aac-a2a8-33878ffe1a79,air heat exchanges
5580,adbc7be4-7645-420e-b038-cf7d676ae716,pillow plates
5581,d281deb0-d2ec-4b9d-a203-56a4ac0ab906,there plate
5582,4803b6b4-8648-41f4-9771-8976ed775760,spectacle blind caskets (fitting)
5583,a64b5ca9-eb7f-4581-98fa-7930879f5886,heat exchanges for chemical use
5584,f972fb6a-78df-45d1-8b64-17caee0c08f7,promotion favours and rickets
5585,8b1f9238-bb2e-4aba-8d1e-0519d0ef859c,"promotion plastic, wood, metal"
5586,1ac4fa0f-4c50-45df-94dd-0bb9474f9488,decorative wood
5587,9b25ce30-934c-4c88-8f8c-c72ccee36a93,may wedding (metal active gas)
5588,65383f17-84d6-4e03-80e5-e10fbd2fb468,non-serious allow processing
5589,4bf96b6d-7eaf-4651-91cf-9a5c9d9ae042,put finishing
5590,d438c6bd-1ebd-47e5-94eb-3d79cf16859d,wooden frame paint stripping
5591,4e931610-189c-45db-8720-db56ee3616b0,sheets made from titanic and titanic allows
5592,5a2325fe-7f7b-46a7-9a80-a4c9c0e2f6c1,titanic self-tapping screws
5593,c78f88af-859a-4ff6-8202-f85290ffd989,small tubes made of titanic
5594,6e87610b-4534-4938-8918-7ab716ccd75e,titanic treated bolts
5595,f57be340-fb3c-4146-b678-88054e40418f,straightened
5596,0e51aa01-adc4-409e-b85c-3137af9fce93,curtains and electric tracks
5597,3a5215f9-ad3e-439f-b196-737ead1c2544,come-placed curtain poles
5598,80bff3fa-3240-4e7f-8be2-f65ba85d685d,turned parts made of rustproof material
5599,f7746d0d-c2ef-417f-a501-debdef478da0,rental of stud wedding units
5600,ec579a1c-ff90-4c68-9ee1-f567ad8ba8e9,and stud wedding machine
5601,0b321d37-7bcc-4459-ae9f-5ec0d0234dc6,wintering of steel and metals
5602,450ccf1c-d0d6-4023-a458-ae6d51ccabf4,pre-abdicated veranda
5603,4dc4ce17-1dd5-4b1f-9903-756494925ee9,at surface finishing
5604,19f4f46b-5407-407c-b0a8-b143c338549b,multi-layer coating
5605,f0bc9767-6b93-4b0c-a1b1-9e8ef2996ef7,wear protection
5606,6a0826c4-f861-4860-ad98-c0ede85c77d1,appealing of metals
5607,505ace42-8d42-4679-9d68-08b28efafef6,thermostatic metals
5608,4a4989f2-8547-468b-9b89-153adc212070,contracted splitting
5609,31e582c8-92e1-4f79-9b57-1e746d0bf7bb,small high-precision parts
5610,d92b2a2b-829c-44cc-bb26-7a826a2a9d39,worm shafts
5611,5f44cba8-4c26-4bcf-8254-c6cca1801356,motor shafts
5612,dac73fa8-061a-461c-a9f8-cbea11a12c86,special-purpose screws
5613,36b92f8f-203f-4e7c-89eb-a6e251980b4b,pipe finishing machinery
5614,a2525be6-b69f-45cb-9d24-ed01e56ada3d,machine tool repairs
5615,1155c495-eaf0-4c32-90ea-b17f71d29313,thermal fluid theaters
5616,7a4b0021-c3e7-4abc-82fd-4cc1b101b24d,thermal oil boiler
5617,7b930ebb-2b9f-4ca3-a6f0-02b51e0cbcac,hot oil boiler
5618,adae1bbf-4fab-49c2-837e-4d2909532f50,automatically turned parts
5619,4a7f050e-8dda-415b-91b4-e767d98410b2,screw plugs
5620,9c81f7c0-4589-4d67-bce6-9dac8fce27c5,springs subjected to bending stress
5621,3649c53f-875f-46d3-879d-5b39f4e6b19f,scratch-resistant steel
5622,339df6b9-cd45-4b3f-95d8-f72c06022f1e,key-pattern sheets
5623,f376d776-90a9-41dc-bec8-412603e1c05b,lunch boxes made of painless steel
5624,6378138c-771a-4bdd-ab89-9e85cb6e969f,snack boxes
5625,b1ca3720-9d93-43fd-bdef-30b15a8776ac,environmental friendly promotion items
5626,b4d8c6e9-261f-49ea-b66d-f789f2c7c742,gas water theaters
5627,60f7f268-b3a0-4e6b-b562-5a9ba49fe987,gas heating system
5628,0d7db608-da2b-4e75-8934-974827e99d4d,gas installation
5629,e0934eeb-5ca5-4564-889b-27793b3aebb8,"bar steel, drawn and sharpened"
5630,8b074711-845b-49b4-87f5-74e2f7632289,machinery and systems for the pharmaceutical industry
5631,7d7dba39-a05c-4fd5-bb21-840cbe80ea01,batch miners
5632,58da4312-c58a-4d20-890b-d609c10db61b,cone screw miners
5633,ce79584c-ba59-4681-9f69-2a7acdb79f7b,"cone doers for granules, passes and powders"
5634,54af5135-5c85-43f8-af3b-f7a3b024fcfe,machines and systems for mixing
5635,05635cb7-04e3-4c51-8aaa-ce9271b8d100,treated spindles for drive technology
5636,8e94347a-2328-4b16-b809-ee0261a6537b,stretch canvas signs
5637,12c57f2e-70bd-42c3-8f01-f43a606de601,measuring sensory
5638,48ded549-9ca4-449b-b586-56fcfd3a5fbd,machining for small patches
5639,5430a8d6-1ef9-48ca-aaa7-c0380b4480e7,cold-formed
5640,4d87bd6b-3873-4e59-ba3a-235d0029d8d3,strips and sheets - serious metal
5641,6cf9fcb1-adfa-471c-a9d1-23eb157aafcf,steel closed-die forged parts
5642,7293469f-3955-4a83-94f1-479496277d14,special steel closed-die forged parts
5643,3feefd46-b0bb-4de8-9b62-3d21cb36e74d,precision forged parts
5644,eb084e20-8ce5-4de4-9fc9-250730295a08,forged parts for agricultural machines
5645,57f838cf-89f1-4284-a697-cf8312f619fa,compressed parts
5646,1d5a922d-df25-4106-a4bc-bbdf1eff9c68,burned for cookers
5647,771445ef-6534-4a84-9215-10ea73140585,wire drawing - serious metal
5648,2e6ecd07-081a-4ea3-b51a-7e0114a0cbba,american form
5649,36b6a062-7d78-4937-9f49-b266177952f6,finishing work for copper pipes
5650,42e251ef-bdf6-44e9-a011-9cc69094a4e7,galvanised treated pipes
5651,99c2804c-c19d-4a6c-a392-de06201d070e,compatible shelling for warehouses
5652,a37bb327-1f7a-4022-8352-51da66aceeda,variable-pitch sharpening
5653,d3581562-1b23-4b34-8dd3-200dd63d766d,non-woven fabric for medical applications
5654,e5ad80bb-8b3b-4f8d-8897-f9fda29fca8f,watering supplies (non-food)
5655,7b8488ef-b12f-4403-b7fc-8f9570f7e523,microfibre seeing
5656,f7e0f9e4-808e-4114-ae1a-32f740fa9a54,tollers for industrial paper machines
5657,8944c505-8118-41d6-b32e-c3f16f7a84cc,tollers for the textile industry
5658,c3ef6cb3-5b0c-47c8-b1a2-c959dbb607b1,media planning and advice
5659,45a422c1-4a74-402c-aa8a-d99b92c609fb,"scar gates, industrial"
5660,49bc4990-ba50-43b3-9808-9184068f8c7e,fence installation
5661,67f26179-c0b1-4196-98a5-568cb7855c7e,tanks for purification
5662,06473f13-8292-45a0-85e7-9c20d097f105,stereolithography
5663,c816a5b0-d9fc-4bbf-9b9c-42eb85391822,"wire, barbed - serious metal"
5664,45ce7a8f-056a-4788-9e39-02731a7d418a,fixation
5665,8a1f8eac-51a5-4039-b114-e650114c3aa1,epoch painting
5666,4c37e221-eaf3-454b-8d32-a99ada92b77a,stripping machines for tables
5667,7a79b114-e4f1-4ed6-9232-e4500aae73a7,creeping machine for the cable industry
5668,866b895e-e473-44a1-bab6-108edb5c0687,creeping tools
5669,309a2a2e-1b6c-4e83-a265-d5e642f7bb12,precision mechanics screwdrivers
5670,5ac1796f-6c19-4fcc-957e-1380202e9bc2,cable processing tools
5671,30dd5ed0-161d-4fd7-bf52-31fcc32b01a1,cable and wiring testes
5672,35b4aee6-a29b-4edc-b06c-6aafcc81e762,cable processing machines
5673,c1dcf97f-5708-44c4-9431-0d8a13cf2483,contract microdrilling
5674,14aa7ffd-9f49-452b-aa77-786ac7f11ead,electrode for mould production
5675,7624a014-f938-48dc-8ab3-80cc1b66a328,solar water theater - painless steel tanks
5676,9e8803cb-31ab-482b-a857-aba3140ccf05,dew theaters all energy sources
5677,29c0dafc-1db9-48e4-9657-22acc3b12e25,plate heat exchanges - magnetic filters
5678,3484cd1b-3a21-4ea1-a04f-63e1ba3acded,gas steam generations for heating plants
5679,3bf82d21-cd41-4e29-bd80-096e45d1ac18,hot water heating appliances using all energy sources
5680,6dfc16aa-d3c0-4514-beff-47f1709fc964,communal hot water tanks
5681,ee9b6c9e-29b5-4195-9002-393a8a6dda05,hydrocarbon tanks - fire sisters
5682,5181935c-c184-4783-b25a-8897001afc19,electrical tool calling patterns
5683,21a891c5-eb33-46d5-9a48-66bad2b5ad17,tin and metal articles for the food and canning industry
5684,00bb3810-0ff8-4f8d-bc47-1a5781641c4a,food grade tinplate packing
5685,1978d162-9806-4100-a6c8-fae950827591,customised metal boxes
5686,88e6223e-42cc-4ebd-b1b8-def0a5e38c4a,decorated metal boxes
5687,64ede7ae-1412-45fa-8446-1c5648e34d4a,fitting out control rooms
5688,8224ca14-d909-4cec-9002-76420170953d,fitting out command posts
5689,9215677f-842e-43fb-9562-275d10511f06,tin wire
5690,23f13030-b8d2-490d-b1d8-ece41ab19fa0,tin semi-finished products
5691,46ee035b-60e8-4a2d-a729-4aea52dd599b,lead allows
5692,d732c78e-126f-4dda-8e69-f321e0f6ee2f,scanned software
5693,db2f8b59-343b-4a92-86e5-298dba6f5215,software for ventilator duct construction
5694,e547a61d-182a-4834-9e75-4f7ec793c380,duct former for sheet metal ducts
5695,4b14661c-6966-4c0a-a14b-53dfc31834ae,process planning
5696,a9c5aa06-5350-4f4a-9fa6-068a7113f8dc,sensibility check
5697,9c22cb90-b610-416b-9929-8e9331404558,consulting for special tools
5698,30519faf-4c8f-423f-96bd-08b1d6ec3291,marking on all surfaces
5699,676365c9-8550-4a1c-a381-8cd975696738,cryolite
5700,58e8b313-abc5-413b-b7eb-294451262f93,iso 9001 terrified quality
5701,51bb4dff-199f-4751-bfee-05005665fcba,cold reformation of tubes
5702,8b8fb537-9561-42c7-9f2d-3fe46d7207af,construction of metal bridges
5703,dce7044a-952a-4dd1-b6d9-09f73165f914,barrel theaters
5704,a2a4ff1e-a280-4c74-baf9-f207a5a91fbc,industrial immersion theater
5705,68b8a9de-5a34-4f26-bdb2-97cad7a9da13,hot chambers
5706,86bb9c57-2579-4695-a3ad-71db32764488,"steam drying systems for wood, combined"
5707,53cde424-5acd-4bae-a858-286d32ecff08,"heating tables, mineral insulated"
5708,6894054a-b614-4a63-9a7b-ffcfa19bd8a4,heating systems for fibre composite
5709,58d9d855-ff63-45e2-8f8d-2af7b576a2f9,precious metal refining
5710,a6a30d13-0c2b-45cf-94ec-97b4de41cba8,stems for custom cylinders
5711,697da0c2-b2e3-454c-8e78-4eeececdcf56,hollow piston rods
5712,62de2b4a-d752-48d5-a717-a94a63fb6be7,nut for t grooves
5713,4a1a8749-b05f-4e39-991c-287829599242,copper sheets
5714,bf866bc3-e891-498a-bdae-cce8d7132d9a,nodular industrial buildings
5715,af48f3d2-d5f7-487e-90df-114e134c1278,prefabricated sheds
5716,7f6954df-daf6-4d69-95bb-0d8ef29a6f01,coil-fed laser cutting and finer laser cutting machines
5717,61c03a55-8fe2-4fdc-b1fd-89230cdbd007,punch+hear and punch+laser comb machines
5718,b31fba15-bfaf-4f72-8346-023622fe8da7,munching machines and munching tools
5719,0dfa98d2-1055-468b-8430-842a72fb27ee,those fastening collars
5720,32a3053b-7eb9-4ddf-91f5-19246193fdf5,in-house maintenance workshop
5721,ad7b613d-1ab5-4074-8370-dd70bf618a04,design office specialising in flow rate measurement
5722,e93c1b2a-d8c7-4978-bd6e-de4470bd264e,flow rate regulation equipment
5723,112953da-7a10-4574-bce7-44f6e639044a,eccentric turned parts
5724,b081e48d-e39f-41ea-857d-9de4d7d3b7e5,"wire trifles, aluminium-zinc-coated, spot-welded"
5725,b4ca5ab3-e232-4eca-b4a5-d036115dbdd3,painless steel fibres
5726,b7f0d462-762a-4bd5-95a0-327968ce01d5,polyester industrial yarn
5727,6f64d0df-294e-4ed7-a001-9bba0a3f6f88,aluminium profile sheets for walls
5728,1303e920-f91f-4d19-b1cd-580cf00c92cc,prefabricated perforated sheet metal parts
5729,8ecfd91c-36b8-4515-85e6-3f734d2ece8a,custom-made perforated plates
5730,dd73f18b-d837-4750-b119-44d5e229d2e9,specialised mechanical engineering in accordance with drawing specification
5731,d77e05a2-2909-4d49-8353-0f32ea5adccb,steel cold forming
5732,151dc5b4-779f-41ac-857b-20137f95cc81,galvanised fence
5733,4b240e02-30e7-4e0e-8914-232dd36bb2fc,tin pill boxes
5734,22e60117-e016-475e-ba54-eccd63cc550c,tin can
5735,5d5c8887-ea01-4f57-9db5-c964e83297d0,metal wire
5736,3f186062-0123-45f6-8a82-9b3ebf66a284,abrasions in grains
5737,b5fec060-2760-4d96-b950-a1ea0893cb07,central heating installation
5738,ec9b3a27-ed4c-4af6-ab71-eabd34c7d37b,oil-washing of hydraulic lines
5739,f294515a-63b7-42d6-a549-aa4640f54185,chemical pipe-cleaning of industrial pipes
5740,5a1657a7-0460-4442-bda0-8a2f6058d92a,maintenance of petrochemical industrial facilities
5741,6ec3be9d-dac7-4de1-96f5-dc5c29d10314,lubricant for cold forming
5742,39f8cf8f-2fe6-414c-bff9-f82322c6b0f5,forming lubricant
5743,cd11b871-1c28-4d74-a24e-83715d3858ae,buttwelded pipe fitting
5744,33cfad19-790d-421e-a851-1ec01723358a,tube fitting hercules fitting and those assembly
5745,2b3283aa-8edb-472d-949e-ae76507d1338,painless steel machine platforms
5746,0591b572-ad2d-4978-95ee-ec5aa4464eee,knuckle thread
5747,23b5c8f4-7c9f-419a-9c23-cfb196b404d5,diamond-tapped grinding wheels
5748,fffd9d9a-eae3-4df2-b59c-45b3c084de69,rail wedding machines
5749,88e971b4-7dc3-49a7-98ff-999f19a96c54,rail grinding machines
5750,f9ba7c40-2cde-4cef-b4b7-0777920d30cd,engineering studies for private and industrial electrical systems
5751,074b6f81-1891-4a78-bf14-a071507177cf,induction hardening
5752,2d8fefde-8db8-4189-bba7-95a26edad3b2,induction generations for metal wedding
5753,5c6de49d-6c5c-4c17-a962-c67aa1bd00c1,induction generations for metal hardening
5754,9d1ad2e3-af1e-421d-b2c5-da4fb3978ecc,erection of industrial building fencing
5755,02255eb9-1d03-40f9-8ed7-1e06f048ab0f,and round profile grinding
5756,488b2dfd-1eb2-4f53-a95a-e11fe00e8984,"cylindrical grinding, centreless"
